x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
1926.6,1221.7,5,0,0.2,1,IMG_0117.JPG,Tue Aug 14 2018 11:58:54 GMT+0100 (British Summer Time)
1863.9,386.65,5,1,0.4,1,IMG_0117.JPG,Tue Aug 14 2018 11:58:54 GMT+0100 (British Summer Time)
1369.439025,678.8035497,14,2,0.2,1,IMG_0126.JPG,Tue Aug 14 2018 12:00:58 GMT+0100 (British Summer Time)
1429.608586,105.312424,14,3,0.6,1,IMG_0126.JPG,Tue Aug 14 2018 12:00:58 GMT+0100 (British Summer Time)
1010.476833,715.7677439,17,4,0.2,1,IMG_0129.JPG,Tue Aug 14 2018 12:01:16 GMT+0100 (British Summer Time)
943.4879671,13.62518712,17,5,0.6,1,IMG_0129.JPG,Tue Aug 14 2018 12:01:16 GMT+0100 (British Summer Time)
1295.336036,834.3371521,25,6,0.2,1,IMG_0137.JPG,Tue Aug 14 2018 12:01:50 GMT+0100 (British Summer Time)
1352.336036,413.9621521,25,7,0.4,1,IMG_0137.JPG,Tue Aug 14 2018 12:01:50 GMT+0100 (British Summer Time)
1231.166076,839.6554971,34,8,0.2,1,IMG_0146.JPG,Tue Aug 14 2018 12:02:06 GMT+0100 (British Summer Time)
1250.808818,414.0627566,34,9,0.4,1,IMG_0146.JPG,Tue Aug 14 2018 12:02:06 GMT+0100 (British Summer Time)
2055.636459,819.8261865,41,10,0.2,1,IMG_0153.JPG,Tue Aug 14 2018 12:02:20 GMT+0100 (British Summer Time)
2037.111459,410.8511865,41,11,0.4,1,IMG_0153.JPG,Tue Aug 14 2018 12:02:20 GMT+0100 (British Summer Time)
1346.080147,903.5660994,45,12,0.2,1,IMG_0157.JPG,Tue Aug 14 2018 12:02:26 GMT+0100 (British Summer Time)
1338.955147,423.3410994,45,13,0.4,1,IMG_0157.JPG,Tue Aug 14 2018 12:02:26 GMT+0100 (British Summer Time)
1438.546818,896.235092,48,14,0.2,1,IMG_0160.JPG,Tue Aug 14 2018 12:02:34 GMT+0100 (British Summer Time)
1441.820608,416.6248114,48,15,0.4,1,IMG_0160.JPG,Tue Aug 14 2018 12:02:34 GMT+0100 (British Summer Time)
2005.982223,882.3798141,50,16,0.2,1,IMG_0162.JPG,Tue Aug 14 2018 12:02:34 GMT+0100 (British Summer Time)
1978.690463,375.0011821,50,17,0.4,1,IMG_0162.JPG,Tue Aug 14 2018 12:02:34 GMT+0100 (British Summer Time)
1459.497194,965.7838286,54,18,0.2,1,IMG_0166.JPG,Tue Aug 14 2018 12:02:48 GMT+0100 (British Summer Time)
1423.771518,411.0956907,54,19,0.4,1,IMG_0166.JPG,Tue Aug 14 2018 12:02:48 GMT+0100 (British Summer Time)
1131.817159,948.1986104,59,20,0.2,1,IMG_0171.JPG,Tue Aug 14 2018 12:03:04 GMT+0100 (British Summer Time)
1080.517159,396.7236104,59,21,0.4,1,IMG_0171.JPG,Tue Aug 14 2018 12:03:04 GMT+0100 (British Summer Time)
1174.162904,951.8955969,62,22,0.2,1,IMG_0174.JPG,Tue Aug 14 2018 12:03:16 GMT+0100 (British Summer Time)
1168.462904,408.9705969,62,23,0.4,1,IMG_0174.JPG,Tue Aug 14 2018 12:03:16 GMT+0100 (British Summer Time)
