x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
1428.054569,1044.701248,35,0,0.4,1,IMG_0061.JPG,Fri Aug 17 2018 09:44:46 GMT+0100 (British Summer Time)
1403.610685,503.0762382,35,1,0.6,1,IMG_0061.JPG,Fri Aug 17 2018 09:44:46 GMT+0100 (British Summer Time)
1683.477353,1370.64233,38,2,0.2,1,IMG_0064.JPG,Fri Aug 17 2018 09:44:48 GMT+0100 (British Summer Time)
1677.627353,596.4923301,38,3,0.6,1,IMG_0064.JPG,Fri Aug 17 2018 09:44:48 GMT+0100 (British Summer Time)
1276.823213,1320.812483,45,4,0.2,1,IMG_0071.JPG,Fri Aug 17 2018 09:45:04 GMT+0100 (British Summer Time)
1203.698213,751.4124833,45,5,0.6,1,IMG_0071.JPG,Fri Aug 17 2018 09:45:04 GMT+0100 (British Summer Time)
