x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
936,884,17,0,0.2,1,IMG_0099.JPG,Tue Aug 28 2018 10:28:06 GMT+0100 (British Summer Time)
926,382,17,1,0.4,1,IMG_0099.JPG,Tue Aug 28 2018 10:28:06 GMT+0100 (British Summer Time)
170,880,20,2,0.2,1,IMG_0102.JPG,Tue Aug 28 2018 10:28:10 GMT+0100 (British Summer Time)
188,394,20,3,0.4,1,IMG_0102.JPG,Tue Aug 28 2018 10:28:10 GMT+0100 (British Summer Time)
1902,878,31,4,0.2,1,IMG_0113.JPG,Tue Aug 28 2018 10:28:18 GMT+0100 (British Summer Time)
1885.619339,37.54475253,31,5,0.6,1,IMG_0113.JPG,Tue Aug 28 2018 10:28:18 GMT+0100 (British Summer Time)
762.1115386,661.2280682,41,6,0.2,1,IMG_0123.JPG,Tue Aug 28 2018 10:28:26 GMT+0100 (British Summer Time)
772.6676019,184.2259584,41,7,0.6,1,IMG_0123.JPG,Tue Aug 28 2018 10:28:26 GMT+0100 (British Summer Time)
881.5418532,560.68854,64,8,0.4,1,IMG_0146.JPG,Tue Aug 28 2018 10:28:58 GMT+0100 (British Summer Time)
880.5522223,227.1829156,64,9,1,1,IMG_0146.JPG,Tue Aug 28 2018 10:28:58 GMT+0100 (British Summer Time)
