x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
1605.182695,1686.664406,0,0,0.2,1,IMG_0046.JPG,Thu Aug 30 2018 08:17:02 GMT+0100 (British Summer Time)
1598.392401,576.4512729,0,1,0.4,1,IMG_0046.JPG,Thu Aug 30 2018 08:17:02 GMT+0100 (British Summer Time)
612.914547,1139.248709,6,2,0.2,1,IMG_0052.JPG,Thu Aug 30 2018 08:17:20 GMT+0100 (British Summer Time)
665.5536491,218.6244126,6,3,0.6,1,IMG_0052.JPG,Thu Aug 30 2018 08:17:20 GMT+0100 (British Summer Time)
1917.372261,979.6402205,16,4,0.2,1,IMG_0062.JPG,Thu Aug 30 2018 08:17:38 GMT+0100 (British Summer Time)
2017.077577,24.39896236,16,5,1,1,IMG_0062.JPG,Thu Aug 30 2018 08:17:38 GMT+0100 (British Summer Time)
973.7171568,928.1372204,17,6,0.2,1,IMG_0063.JPG,Thu Aug 30 2018 08:17:38 GMT+0100 (British Summer Time)
1120.454657,46.7372204,17,7,1,1,IMG_0063.JPG,Thu Aug 30 2018 08:17:38 GMT+0100 (British Summer Time)
2864.44427,902.4381742,20,8,0.2,1,IMG_0066.JPG,Thu Aug 30 2018 08:17:50 GMT+0100 (British Summer Time)
2855.438628,218.652681,20,9,1,1,IMG_0066.JPG,Thu Aug 30 2018 08:17:50 GMT+0100 (British Summer Time)
3480.920898,903.1040328,22,10,0.2,1,IMG_0068.JPG,Thu Aug 30 2018 08:17:52 GMT+0100 (British Summer Time)
3495.428738,215.9521381,22,11,1,1,IMG_0068.JPG,Thu Aug 30 2018 08:17:52 GMT+0100 (British Summer Time)
