x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
891.5533932,647.3656854,3,0,0.2,1,IMG_0075.JPG,Mon Aug 20 2018 11:17:34 GMT+0100 (British Summer Time)
896.7766966,141.5758081,3,1,0.4,1,IMG_0075.JPG,Mon Aug 20 2018 11:17:34 GMT+0100 (British Summer Time)
977.4957189,491.4362232,20,2,0.2,1,IMG_0092.JPG,Mon Aug 20 2018 11:17:50 GMT+0100 (British Summer Time)
982.8007269,229.2172572,20,3,0.4,1,IMG_0092.JPG,Mon Aug 20 2018 11:17:50 GMT+0100 (British Summer Time)
