x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
3469.52339,1615.635005,6,0,0.2,1,IMG_0066.JPG,Wed Aug 29 2018 16:06:54 GMT+0100 (British Summer Time)
3418.596182,530.8854753,6,1,0.4,1,IMG_0066.JPG,Wed Aug 29 2018 16:06:54 GMT+0100 (British Summer Time)
3676.840162,1201.273397,15,2,0.2,1,IMG_0075.JPG,Wed Aug 29 2018 16:07:08 GMT+0100 (British Summer Time)
3638.189651,193.6191904,15,3,0.6,1,IMG_0075.JPG,Wed Aug 29 2018 16:07:08 GMT+0100 (British Summer Time)
3078.751259,970.0503933,25,4,0.2,1,IMG_0085.JPG,Wed Aug 29 2018 16:07:28 GMT+0100 (British Summer Time)
3053.690794,53.79985324,25,5,1,1,IMG_0085.JPG,Wed Aug 29 2018 16:07:28 GMT+0100 (British Summer Time)
