x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
952.5164614,1311.731302,2,0,0.2,1,IMG_0082.JPG,Tue Aug 21 2018 15:18:02 GMT+0100 (British Summer Time)
954.3930949,239.2352725,2,1,0.6,1,IMG_0082.JPG,Tue Aug 21 2018 15:18:02 GMT+0100 (British Summer Time)
266.822729,934.8275118,13,2,0.2,1,IMG_0093.JPG,Tue Aug 21 2018 15:18:18 GMT+0100 (British Summer Time)
294.1298343,172.344262,13,3,1,1,IMG_0093.JPG,Tue Aug 21 2018 15:18:18 GMT+0100 (British Summer Time)
268.3395507,871.6494929,24,4,0.2,1,IMG_0104.JPG,Tue Aug 21 2018 15:18:46 GMT+0100 (British Summer Time)
252.8193596,482.0110109,24,5,1,1,IMG_0104.JPG,Tue Aug 21 2018 15:18:46 GMT+0100 (British Summer Time)
1467.657418,795.2504919,33,6,0.2,1,IMG_0113.JPG,Tue Aug 21 2018 15:19:04 GMT+0100 (British Summer Time)
1460.356688,506.3913656,33,7,1,1,IMG_0113.JPG,Tue Aug 21 2018 15:19:04 GMT+0100 (British Summer Time)
1936.380316,790.2703425,38,8,0.2,1,IMG_0118.JPG,Tue Aug 21 2018 15:19:08 GMT+0100 (British Summer Time)
1920.406811,511.8928377,38,9,1,1,IMG_0118.JPG,Tue Aug 21 2018 15:19:08 GMT+0100 (British Summer Time)
