x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
1496,990,10,0,0.2,1,IMG_0083.JPG,Mon Aug 20 2018 16:59:34 GMT+0100 (British Summer Time)
1490,398,10,1,0.4,1,IMG_0083.JPG,Mon Aug 20 2018 16:59:34 GMT+0100 (British Summer Time)
778,918,29,2,0.2,1,IMG_0102.JPG,Mon Aug 20 2018 16:59:50 GMT+0100 (British Summer Time)
782,344,29,3,0.4,1,IMG_0102.JPG,Mon Aug 20 2018 16:59:50 GMT+0100 (British Summer Time)
729.3835062,752.1616866,52,4,0.2,1,IMG_0125.JPG,Mon Aug 20 2018 17:00:08 GMT+0100 (British Summer Time)
743.7475904,245.9365341,52,5,0.6,1,IMG_0125.JPG,Mon Aug 20 2018 17:00:08 GMT+0100 (British Summer Time)
74.36726727,760.0545193,57,6,0.2,1,IMG_0130.JPG,Mon Aug 20 2018 17:00:12 GMT+0100 (British Summer Time)
134.3672673,64.05451926,57,7,0.8,1,IMG_0130.JPG,Mon Aug 20 2018 17:00:12 GMT+0100 (British Summer Time)
1736.667097,570.002948,71,8,0.4,1,IMG_0144.JPG,Mon Aug 20 2018 17:00:24 GMT+0100 (British Summer Time)
1718.099569,203.5784681,71,9,0.8,1,IMG_0144.JPG,Mon Aug 20 2018 17:00:24 GMT+0100 (British Summer Time)
704.798031,444.2499565,80,10,0.6,1,IMG_0153.JPG,Mon Aug 20 2018 17:00:34 GMT+0100 (British Summer Time)
707.6697769,222.2639993,80,11,1,1,IMG_0153.JPG,Mon Aug 20 2018 17:00:34 GMT+0100 (British Summer Time)
1583.020174,515.8113544,93,12,0.6,1,IMG_0166.JPG,Mon Aug 20 2018 17:00:54 GMT+0100 (British Summer Time)
1581.620654,337.7106986,93,13,1,1,IMG_0166.JPG,Mon Aug 20 2018 17:00:54 GMT+0100 (British Summer Time)
