x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
944.3555556,1142.044444,7,0,0.2,1,IMG_0065.JPG,Mon Sep 03 2018 11:27:50 GMT+0100 (British Summer Time)
932.9777778,243.2,7,1,0.4,1,IMG_0065.JPG,Mon Sep 03 2018 11:27:50 GMT+0100 (British Summer Time)
85.0270795,1147.796514,10,2,0.2,1,IMG_0068.JPG,Mon Sep 03 2018 11:27:54 GMT+0100 (British Summer Time)
112.0493017,315.7965145,10,3,0.4,1,IMG_0068.JPG,Mon Sep 03 2018 11:27:54 GMT+0100 (British Summer Time)
1444.284162,1158.77011,14,4,0.2,1,IMG_0072.JPG,Mon Sep 03 2018 11:27:56 GMT+0100 (British Summer Time)
1410.871033,311.5855974,14,5,0.4,1,IMG_0072.JPG,Mon Sep 03 2018 11:27:56 GMT+0100 (British Summer Time)
922.9894968,841.6649407,19,6,0.2,1,IMG_0077.JPG,Mon Sep 03 2018 11:28:02 GMT+0100 (British Summer Time)
903.3951046,383.4236798,19,7,0.4,1,IMG_0077.JPG,Mon Sep 03 2018 11:28:02 GMT+0100 (British Summer Time)
323.2906631,876.2277091,22,8,0.2,1,IMG_0080.JPG,Mon Sep 03 2018 11:28:04 GMT+0100 (British Summer Time)
335.4887807,434.2805262,22,9,0.4,1,IMG_0080.JPG,Mon Sep 03 2018 11:28:04 GMT+0100 (British Summer Time)
1266.669479,853.9033674,24,10,0.2,1,IMG_0082.JPG,Mon Sep 03 2018 11:28:10 GMT+0100 (British Summer Time)
1233.958368,55.32558966,24,11,0.6,1,IMG_0082.JPG,Mon Sep 03 2018 11:28:10 GMT+0100 (British Summer Time)
2040.955859,487.1069257,26,12,0.4,1,IMG_0084.JPG,Mon Sep 03 2018 11:28:12 GMT+0100 (British Summer Time)
2025.027241,108.904374,26,13,0.6,1,IMG_0084.JPG,Mon Sep 03 2018 11:28:12 GMT+0100 (British Summer Time)
909.1199572,762.0047865,29,14,0.2,1,IMG_0087.JPG,Mon Sep 03 2018 11:28:14 GMT+0100 (British Summer Time)
881.5745361,219.0912418,29,15,0.6,1,IMG_0087.JPG,Mon Sep 03 2018 11:28:14 GMT+0100 (British Summer Time)
630.7419862,736.0714611,38,16,0.2,1,IMG_0096.JPG,Mon Sep 03 2018 11:28:24 GMT+0100 (British Summer Time)
695.0166826,55.32266877,38,17,0.8,1,IMG_0096.JPG,Mon Sep 03 2018 11:28:24 GMT+0100 (British Summer Time)
234.7942022,617.7803394,41,18,0.2,1,IMG_0099.JPG,Mon Sep 03 2018 11:28:26 GMT+0100 (British Summer Time)
265.7586545,221.3415182,41,19,0.6,1,IMG_0099.JPG,Mon Sep 03 2018 11:28:26 GMT+0100 (British Summer Time)
