x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
2063.552372,1327.618562,14,0,0.2,1,IMG_0136.JPG,Tue Aug 28 2018 15:58:50 GMT+0100 (British Summer Time)
2066.125413,293.2563107,14,1,0.6,1,IMG_0136.JPG,Tue Aug 28 2018 15:58:50 GMT+0100 (British Summer Time)
808.4164697,1512.533347,19,2,0.2,1,IMG_0141.JPG,Tue Aug 28 2018 15:58:52 GMT+0100 (British Summer Time)
888.4895608,93.63946307,19,3,0.8,1,IMG_0141.JPG,Tue Aug 28 2018 15:58:52 GMT+0100 (British Summer Time)
3381.985633,1354.436709,23,4,0.2,1,IMG_0145.JPG,Tue Aug 28 2018 15:59:00 GMT+0100 (British Summer Time)
3314.786779,210.9362145,23,5,0.8,1,IMG_0145.JPG,Tue Aug 28 2018 15:59:00 GMT+0100 (British Summer Time)
1995.150613,1273.173607,25,6,0.2,1,IMG_0147.JPG,Tue Aug 28 2018 15:59:04 GMT+0100 (British Summer Time)
2002.990479,212.5516983,25,7,1,1,IMG_0147.JPG,Tue Aug 28 2018 15:59:04 GMT+0100 (British Summer Time)
1051.901483,1239.474097,26,8,0.2,1,IMG_0148.JPG,Tue Aug 28 2018 15:59:10 GMT+0100 (British Summer Time)
1055.914691,237.7573269,26,9,1,1,IMG_0148.JPG,Tue Aug 28 2018 15:59:10 GMT+0100 (British Summer Time)
204.0559032,1237.251528,28,10,0.2,1,IMG_0150.JPG,Tue Aug 28 2018 15:59:10 GMT+0100 (British Summer Time)
232.1345526,300.311332,28,11,1,1,IMG_0150.JPG,Tue Aug 28 2018 15:59:10 GMT+0100 (British Summer Time)
3109.491054,1161.850239,31,12,0.2,1,IMG_0153.JPG,Tue Aug 28 2018 15:59:16 GMT+0100 (British Summer Time)
3081.756278,384.8180903,31,13,1,1,IMG_0153.JPG,Tue Aug 28 2018 15:59:16 GMT+0100 (British Summer Time)
