x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
1906.949956,1279.006642,0,0,0.2,1,IMG_0069.JPG,Sun Sep 02 2018 12:56:54 GMT+0100 (British Summer Time)
1925.273285,128.9482761,0,1,0.6,1,IMG_0069.JPG,Sun Sep 02 2018 12:56:54 GMT+0100 (British Summer Time)
1002.463379,993.0153018,12,2,0.4,1,IMG_0081.JPG,Sun Sep 02 2018 12:57:08 GMT+0100 (British Summer Time)
1002.463379,143.6674812,12,3,0.6,1,IMG_0081.JPG,Sun Sep 02 2018 12:57:08 GMT+0100 (British Summer Time)
314.0665011,979.3998366,14,4,0.4,1,IMG_0083.JPG,Sun Sep 02 2018 12:57:10 GMT+0100 (British Summer Time)
348.1998344,204.2887255,14,5,0.6,1,IMG_0083.JPG,Sun Sep 02 2018 12:57:10 GMT+0100 (British Summer Time)
1687.930555,981.5289936,18,6,0.4,1,IMG_0087.JPG,Sun Sep 02 2018 12:57:14 GMT+0100 (British Summer Time)
1664.218011,218.4162262,18,7,0.6,1,IMG_0087.JPG,Sun Sep 02 2018 12:57:14 GMT+0100 (British Summer Time)
972.6924252,1281.617665,21,8,0.2,1,IMG_0090.JPG,Sun Sep 02 2018 12:57:16 GMT+0100 (British Summer Time)
987.7822257,370.8404215,21,9,0.6,1,IMG_0090.JPG,Sun Sep 02 2018 12:57:16 GMT+0100 (British Summer Time)
471.203111,1281.356696,23,10,0.2,1,IMG_0092.JPG,Sun Sep 02 2018 12:57:18 GMT+0100 (British Summer Time)
548.8077992,370.5794529,23,11,0.6,1,IMG_0092.JPG,Sun Sep 02 2018 12:57:18 GMT+0100 (British Summer Time)
1842.725718,1156.637925,28,12,0.2,1,IMG_0097.JPG,Sun Sep 02 2018 12:57:24 GMT+0100 (British Summer Time)
1747.875543,51.84896124,28,13,0.8,1,IMG_0097.JPG,Sun Sep 02 2018 12:57:24 GMT+0100 (British Summer Time)
839.506462,956.379615,33,14,0.2,1,IMG_0102.JPG,Sun Sep 02 2018 12:57:28 GMT+0100 (British Summer Time)
861.3579366,260.7863833,33,15,0.8,1,IMG_0102.JPG,Sun Sep 02 2018 12:57:28 GMT+0100 (British Summer Time)
82.92366491,961.9158916,36,16,0.2,1,IMG_0105.JPG,Sun Sep 02 2018 12:57:30 GMT+0100 (British Summer Time)
86.15719358,735.0299629,36,17,0.4,1,IMG_0105.JPG,Sun Sep 02 2018 12:57:30 GMT+0100 (British Summer Time)
1963.911289,893.949701,43,18,0.2,1,IMG_0112.JPG,Sun Sep 02 2018 12:57:38 GMT+0100 (British Summer Time)
1886.131159,181.1568377,43,19,1,1,IMG_0112.JPG,Sun Sep 02 2018 12:57:38 GMT+0100 (British Summer Time)
900.5848194,815.0814795,49,20,0.2,1,IMG_0118.JPG,Sun Sep 02 2018 12:57:44 GMT+0100 (British Summer Time)
963.890862,297.6056338,49,21,1,1,IMG_0118.JPG,Sun Sep 02 2018 12:57:44 GMT+0100 (British Summer Time)
425.9583244,783.0282102,51,22,0.2,1,IMG_0120.JPG,Sun Sep 02 2018 12:57:44 GMT+0100 (British Summer Time)
481.6735605,303.5676511,51,23,1,1,IMG_0120.JPG,Sun Sep 02 2018 12:57:44 GMT+0100 (British Summer Time)
1297.059098,781.0723459,53,24,0.2,1,IMG_0122.JPG,Sun Sep 02 2018 12:57:54 GMT+0100 (British Summer Time)
1277.679047,347.0263388,53,25,1,1,IMG_0122.JPG,Sun Sep 02 2018 12:57:54 GMT+0100 (British Summer Time)
1812.485642,788.1096947,55,26,0.2,1,IMG_0124.JPG,Sun Sep 02 2018 12:57:54 GMT+0100 (British Summer Time)
1776.489481,355.3306299,55,27,1,1,IMG_0124.JPG,Sun Sep 02 2018 12:57:54 GMT+0100 (British Summer Time)
