x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
943.9209138,637.5644992,17,0,0.2,1,IMG_0161.JPG,Wed Aug 22 2018 10:12:26 GMT+0100 (British Summer Time)
918.8502635,187.6123016,17,1,0.4,1,IMG_0161.JPG,Wed Aug 22 2018 10:12:26 GMT+0100 (British Summer Time)
1091.604568,485.904978,35,2,0.2,1,IMG_0179.JPG,Wed Aug 22 2018 10:12:44 GMT+0100 (British Summer Time)
1082.368012,90.05260476,35,3,0.6,1,IMG_0179.JPG,Wed Aug 22 2018 10:12:44 GMT+0100 (British Summer Time)
429.8313162,515.3451335,37,4,0.2,1,IMG_0181.JPG,Wed Aug 22 2018 10:12:48 GMT+0100 (British Summer Time)
426.7998831,156.1203072,37,5,0.6,1,IMG_0181.JPG,Wed Aug 22 2018 10:12:48 GMT+0100 (British Summer Time)
