x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
877.8388982,1201.75665,22,0,0.2,1,IMG_0070.JPG,Sun Sep 02 2018 13:33:48 GMT+0100 (British Summer Time)
890.4780241,290.8109556,22,1,0.6,1,IMG_0070.JPG,Sun Sep 02 2018 13:33:48 GMT+0100 (British Summer Time)
1493.868154,1212.429885,29,2,0.2,1,IMG_0077.JPG,Sun Sep 02 2018 13:33:58 GMT+0100 (British Summer Time)
1430.984319,286.1258483,29,3,0.8,1,IMG_0077.JPG,Sun Sep 02 2018 13:33:58 GMT+0100 (British Summer Time)
363.8011327,986.6760555,34,4,0.2,1,IMG_0082.JPG,Sun Sep 02 2018 13:34:06 GMT+0100 (British Summer Time)
433.7011645,274.0456427,34,5,1,1,IMG_0082.JPG,Sun Sep 02 2018 13:34:06 GMT+0100 (British Summer Time)
