x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
631.7205249,1369.164052,19,0,0.2,1,IMG_0067.JPG,Tue Aug 28 2018 11:58:48 GMT+0100 (British Summer Time)
667.1882925,173.6047171,19,1,0.6,1,IMG_0067.JPG,Tue Aug 28 2018 11:58:48 GMT+0100 (British Summer Time)
395.4112489,1503.76174,23,2,0.2,1,IMG_0071.JPG,Tue Aug 28 2018 11:58:56 GMT+0100 (British Summer Time)
410.1894854,215.0995154,23,3,0.8,1,IMG_0071.JPG,Tue Aug 28 2018 11:58:56 GMT+0100 (British Summer Time)
3253.86185,1386.757902,29,4,0.2,1,IMG_0077.JPG,Tue Aug 28 2018 11:59:08 GMT+0100 (British Summer Time)
3281.16185,177.7579019,29,5,1,1,IMG_0077.JPG,Tue Aug 28 2018 11:59:08 GMT+0100 (British Summer Time)
2591.873636,1401.417733,32,6,0.2,1,IMG_0080.JPG,Tue Aug 28 2018 11:59:12 GMT+0100 (British Summer Time)
2667.242643,235.4148711,32,7,1,1,IMG_0080.JPG,Tue Aug 28 2018 11:59:12 GMT+0100 (British Summer Time)
510.6897285,1404.072438,33,8,0.2,1,IMG_0081.JPG,Tue Aug 28 2018 11:59:20 GMT+0100 (British Summer Time)
543.4508106,353.3623916,33,9,1,1,IMG_0081.JPG,Tue Aug 28 2018 11:59:20 GMT+0100 (British Summer Time)
1141.027548,1340.59524,35,10,0.2,1,IMG_0083.JPG,Tue Aug 28 2018 11:59:22 GMT+0100 (British Summer Time)
1141.159377,461.1724538,35,11,1,1,IMG_0083.JPG,Tue Aug 28 2018 11:59:22 GMT+0100 (British Summer Time)
2094.805973,1348.803986,37,12,0.2,1,IMG_0085.JPG,Tue Aug 28 2018 11:59:26 GMT+0100 (British Summer Time)
2108.805734,502.6584191,37,13,1,1,IMG_0085.JPG,Tue Aug 28 2018 11:59:26 GMT+0100 (British Summer Time)
3129.05336,1384.469438,39,14,0.2,1,IMG_0087.JPG,Tue Aug 28 2018 11:59:32 GMT+0100 (British Summer Time)
3101.613828,522.6441385,39,15,1,1,IMG_0087.JPG,Tue Aug 28 2018 11:59:32 GMT+0100 (British Summer Time)
1788.375047,1241.195763,40,16,0.2,1,IMG_0088.JPG,Tue Aug 28 2018 11:59:36 GMT+0100 (British Summer Time)
1860.788406,539.2295284,40,17,1,1,IMG_0088.JPG,Tue Aug 28 2018 11:59:36 GMT+0100 (British Summer Time)
1205.46699,1261.232772,41,18,0.2,1,IMG_0089.JPG,Tue Aug 28 2018 11:59:40 GMT+0100 (British Summer Time)
1208.39199,489.5202721,41,19,1,1,IMG_0089.JPG,Tue Aug 28 2018 11:59:40 GMT+0100 (British Summer Time)
892.353401,1452.667818,43,20,0.2,1,IMG_0091.JPG,Tue Aug 28 2018 11:59:46 GMT+0100 (British Summer Time)
904.9149021,464.003795,43,21,1,1,IMG_0091.JPG,Tue Aug 28 2018 11:59:46 GMT+0100 (British Summer Time)
1595.539915,1577.769911,45,22,0.2,1,IMG_0093.JPG,Tue Aug 28 2018 11:59:52 GMT+0100 (British Summer Time)
1612.976656,514.6289995,45,23,0.6,1,IMG_0093.JPG,Tue Aug 28 2018 11:59:52 GMT+0100 (British Summer Time)
