x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
3603.6,1753.7,8,0,0.2,1,IMG_0093.JPG,Fri Aug 31 2018 11:29:26 GMT+0100 (British Summer Time)
3588,638.3,8,1,0.4,1,IMG_0093.JPG,Fri Aug 31 2018 11:29:26 GMT+0100 (British Summer Time)
1902.133058,1233.608405,13,2,0.2,1,IMG_0098.JPG,Fri Aug 31 2018 11:29:32 GMT+0100 (British Summer Time)
1927.25606,519.8195804,13,3,0.4,1,IMG_0098.JPG,Fri Aug 31 2018 11:29:32 GMT+0100 (British Summer Time)
607.6381792,1233.990027,14,4,0.2,1,IMG_0099.JPG,Fri Aug 31 2018 11:29:32 GMT+0100 (British Summer Time)
671.9881792,584.6400271,14,5,0.4,1,IMG_0099.JPG,Fri Aug 31 2018 11:29:32 GMT+0100 (British Summer Time)
852.9189884,979.2429776,16,6,0.2,1,IMG_0101.JPG,Fri Aug 31 2018 11:29:38 GMT+0100 (British Summer Time)
929.7658183,269.8876245,16,7,0.6,1,IMG_0101.JPG,Fri Aug 31 2018 11:29:38 GMT+0100 (British Summer Time)
2446.30385,1085.413627,18,8,0.2,1,IMG_0103.JPG,Fri Aug 31 2018 11:29:48 GMT+0100 (British Summer Time)
2381.977839,8.596209147,18,9,1,1,IMG_0103.JPG,Fri Aug 31 2018 11:29:48 GMT+0100 (British Summer Time)
3220.371868,911.4942718,22,10,0.2,1,IMG_0107.JPG,Fri Aug 31 2018 11:29:52 GMT+0100 (British Summer Time)
3183.247584,212.8107619,22,11,0.8,1,IMG_0107.JPG,Fri Aug 31 2018 11:29:52 GMT+0100 (British Summer Time)
