x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
1754.055647,1845.288705,5,0,0.2,1,IMG_0039.JPG,Thu Aug 16 2018 08:49:54 GMT+0100 (British Summer Time)
1823.513359,24.6099657,5,1,0.6,1,IMG_0039.JPG,Thu Aug 16 2018 08:49:54 GMT+0100 (British Summer Time)
1541.831123,1429.90382,16,2,0.2,1,IMG_0050.JPG,Thu Aug 16 2018 08:50:14 GMT+0100 (British Summer Time)
1541.636449,469.7045964,16,3,0.6,1,IMG_0050.JPG,Thu Aug 16 2018 08:50:14 GMT+0100 (British Summer Time)
3246.668703,1387.046366,21,4,0.2,1,IMG_0055.JPG,Thu Aug 16 2018 08:50:16 GMT+0100 (British Summer Time)
3118.943703,75.67136633,21,5,0.8,1,IMG_0055.JPG,Thu Aug 16 2018 08:50:16 GMT+0100 (British Summer Time)
1087.510257,1249.041165,26,6,0.2,1,IMG_0060.JPG,Thu Aug 16 2018 08:50:28 GMT+0100 (British Summer Time)
1110.427501,198.2431074,26,7,1,1,IMG_0060.JPG,Thu Aug 16 2018 08:50:28 GMT+0100 (British Summer Time)
547.0180636,1235.030871,27,8,0.2,1,IMG_0061.JPG,Thu Aug 16 2018 08:50:32 GMT+0100 (British Summer Time)
547.5055636,306.8308707,27,9,1,1,IMG_0061.JPG,Thu Aug 16 2018 08:50:32 GMT+0100 (British Summer Time)
3167.326407,1175.634826,32,10,0.2,1,IMG_0066.JPG,Thu Aug 16 2018 08:50:42 GMT+0100 (British Summer Time)
3167.193938,275.4500812,32,11,1,1,IMG_0066.JPG,Thu Aug 16 2018 08:50:42 GMT+0100 (British Summer Time)
1739.43754,1168.668727,37,12,0.2,1,IMG_0071.JPG,Thu Aug 16 2018 08:50:52 GMT+0100 (British Summer Time)
1749.408072,463.6556505,37,13,1,1,IMG_0071.JPG,Thu Aug 16 2018 08:50:52 GMT+0100 (British Summer Time)
