x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
1078.044444,1166.222222,13,0,0.2,1,IMG_0054.JPG,Sun Sep 02 2018 12:25:26 GMT+0100 (British Summer Time)
1115.022222,42.66666667,13,1,0.4,1,IMG_0054.JPG,Sun Sep 02 2018 12:25:26 GMT+0100 (British Summer Time)
978.9114205,876.4474752,24,2,0.2,1,IMG_0065.JPG,Sun Sep 02 2018 12:25:36 GMT+0100 (British Summer Time)
1009.190282,366.0352422,24,3,0.4,1,IMG_0065.JPG,Sun Sep 02 2018 12:25:36 GMT+0100 (British Summer Time)
176.1175606,820.1539734,26,4,0.2,1,IMG_0067.JPG,Sun Sep 02 2018 12:25:38 GMT+0100 (British Summer Time)
225.8483476,342.5507545,26,5,0.4,1,IMG_0067.JPG,Sun Sep 02 2018 12:25:38 GMT+0100 (British Summer Time)
1794.658076,865.0806482,32,6,0.2,1,IMG_0073.JPG,Sun Sep 02 2018 12:25:44 GMT+0100 (British Summer Time)
1778.562563,465.169065,32,7,0.4,1,IMG_0073.JPG,Sun Sep 02 2018 12:25:44 GMT+0100 (British Summer Time)
1134.475794,763.7631019,37,8,0.2,1,IMG_0078.JPG,Sun Sep 02 2018 12:25:48 GMT+0100 (British Summer Time)
1168.609127,252.5662659,37,9,0.6,1,IMG_0078.JPG,Sun Sep 02 2018 12:25:48 GMT+0100 (British Summer Time)
633.3708201,858.0746633,47,10,0.2,1,IMG_0088.JPG,Sun Sep 02 2018 12:25:58 GMT+0100 (British Summer Time)
620.9756269,149.9318834,47,11,1,1,IMG_0088.JPG,Sun Sep 02 2018 12:25:58 GMT+0100 (British Summer Time)
1145.855663,768.3383887,49,12,0.2,1,IMG_0090.JPG,Sun Sep 02 2018 12:26:00 GMT+0100 (British Summer Time)
1104.865476,102.8680357,49,13,1,1,IMG_0090.JPG,Sun Sep 02 2018 12:26:00 GMT+0100 (British Summer Time)
1968.301989,778.7537616,53,14,0.2,1,IMG_0094.JPG,Sun Sep 02 2018 12:26:04 GMT+0100 (British Summer Time)
1948.128179,173.5394665,53,15,1,1,IMG_0094.JPG,Sun Sep 02 2018 12:26:04 GMT+0100 (British Summer Time)
1015.889358,722.7559475,56,16,0.2,1,IMG_0097.JPG,Sun Sep 02 2018 12:26:06 GMT+0100 (British Summer Time)
1061.044914,247.3781698,56,17,1,1,IMG_0097.JPG,Sun Sep 02 2018 12:26:06 GMT+0100 (British Summer Time)
494.5058739,703.2469558,62,18,0.2,1,IMG_0103.JPG,Sun Sep 02 2018 12:26:12 GMT+0100 (British Summer Time)
530.9691664,251.480947,62,19,1,1,IMG_0103.JPG,Sun Sep 02 2018 12:26:12 GMT+0100 (British Summer Time)
