x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
530.8194723,922.8653624,9,0,0.2,1,IMG_0065.JPG,Wed Aug 15 2018 17:41:08 GMT+0100 (British Summer Time)
613.1567659,126.5093505,9,1,0.6,1,IMG_0065.JPG,Wed Aug 15 2018 17:41:08 GMT+0100 (British Summer Time)
2272.9642,801.8412945,13,2,0.2,1,IMG_0069.JPG,Wed Aug 15 2018 17:41:24 GMT+0100 (British Summer Time)
2267.174859,119.3423215,13,3,0.6,1,IMG_0069.JPG,Wed Aug 15 2018 17:41:24 GMT+0100 (British Summer Time)
