x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
1786.2,1703,6,0,0.2,1,IMG_0049.JPG,Thu Aug 30 2018 17:31:08 GMT+0100 (British Summer Time)
1805.7,271.7,6,1,0.4,1,IMG_0049.JPG,Thu Aug 30 2018 17:31:08 GMT+0100 (British Summer Time)
567.1175609,1124.724945,10,2,0.2,1,IMG_0053.JPG,Thu Aug 30 2018 17:31:20 GMT+0100 (British Summer Time)
602.4131371,486.4148833,10,3,0.4,1,IMG_0053.JPG,Thu Aug 30 2018 17:31:20 GMT+0100 (British Summer Time)
2928.093661,1227.15763,16,4,0.2,1,IMG_0059.JPG,Thu Aug 30 2018 17:31:24 GMT+0100 (British Summer Time)
2889.670246,109.9229488,16,5,0.6,1,IMG_0059.JPG,Thu Aug 30 2018 17:31:24 GMT+0100 (British Summer Time)
2198.113627,973.3360503,22,6,0.2,1,IMG_0065.JPG,Thu Aug 30 2018 17:31:34 GMT+0100 (British Summer Time)
2196.651127,171.8860503,22,7,0.8,1,IMG_0065.JPG,Thu Aug 30 2018 17:31:34 GMT+0100 (British Summer Time)
3453.688575,1053.614339,24,8,0.2,1,IMG_0067.JPG,Thu Aug 30 2018 17:31:36 GMT+0100 (British Summer Time)
3442.36099,6.649180273,24,9,1,1,IMG_0067.JPG,Thu Aug 30 2018 17:31:36 GMT+0100 (British Summer Time)
1932.756096,833.6362727,28,10,0.2,1,IMG_0071.JPG,Thu Aug 30 2018 17:31:50 GMT+0100 (British Summer Time)
1957.618596,168.1987727,28,11,1,1,IMG_0071.JPG,Thu Aug 30 2018 17:31:50 GMT+0100 (British Summer Time)
2932.378572,895.955173,30,12,0.2,1,IMG_0073.JPG,Thu Aug 30 2018 17:31:50 GMT+0100 (British Summer Time)
2919.094754,248.3869032,30,13,1,1,IMG_0073.JPG,Thu Aug 30 2018 17:31:50 GMT+0100 (British Summer Time)
3711.556381,930.2940088,33,14,0.2,1,IMG_0076.JPG,Thu Aug 30 2018 17:31:54 GMT+0100 (British Summer Time)
3674.018881,302.3940088,33,15,1,1,IMG_0076.JPG,Thu Aug 30 2018 17:31:54 GMT+0100 (British Summer Time)
