x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
46.93333333,920.1777778,10,0,0.2,1,IMG_0101.JPG,Thu Aug 30 2018 16:31:36 GMT+0100 (British Summer Time)
34.13333333,247.4666667,10,1,0.4,1,IMG_0101.JPG,Thu Aug 30 2018 16:31:36 GMT+0100 (British Summer Time)
2026.098088,761.6411393,16,2,0.2,1,IMG_0107.JPG,Thu Aug 30 2018 16:31:42 GMT+0100 (British Summer Time)
1991.43083,180.964568,16,3,0.4,1,IMG_0107.JPG,Thu Aug 30 2018 16:31:42 GMT+0100 (British Summer Time)
917.2974682,638.7001917,20,4,0.2,1,IMG_0111.JPG,Thu Aug 30 2018 16:31:46 GMT+0100 (British Summer Time)
912.6234659,306.4635903,20,5,0.4,1,IMG_0111.JPG,Thu Aug 30 2018 16:31:46 GMT+0100 (British Summer Time)
140.4921375,592.3258686,22,6,0.2,1,IMG_0113.JPG,Thu Aug 30 2018 16:31:46 GMT+0100 (British Summer Time)
156.443522,287.3729292,22,7,0.4,1,IMG_0113.JPG,Thu Aug 30 2018 16:31:46 GMT+0100 (British Summer Time)
1510.813206,563.8799815,29,8,0.2,1,IMG_0120.JPG,Thu Aug 30 2018 16:31:52 GMT+0100 (British Summer Time)
1474.166548,96.09616653,29,9,0.6,1,IMG_0120.JPG,Thu Aug 30 2018 16:31:52 GMT+0100 (British Summer Time)
