x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
229.412132,1131.454255,1,0,0.2,1,IMG_0063.JPG,Wed Aug 29 2018 12:02:36 GMT+0100 (British Summer Time)
265.0611776,175.7203187,1,1,0.4,1,IMG_0063.JPG,Wed Aug 29 2018 12:02:36 GMT+0100 (British Summer Time)
2090.919167,853.719635,5,2,0.2,1,IMG_0067.JPG,Wed Aug 29 2018 12:02:48 GMT+0100 (British Summer Time)
2129.919167,365.244635,5,3,0.4,1,IMG_0067.JPG,Wed Aug 29 2018 12:02:48 GMT+0100 (British Summer Time)
3613.105627,867.4826435,10,4,0.2,1,IMG_0072.JPG,Wed Aug 29 2018 12:03:00 GMT+0100 (British Summer Time)
3615.678667,200.421913,10,5,0.6,1,IMG_0072.JPG,Wed Aug 29 2018 12:03:00 GMT+0100 (British Summer Time)
3636.110266,541.0614027,12,6,0.6,1,IMG_0074.JPG,Wed Aug 29 2018 12:03:26 GMT+0100 (British Summer Time)
3639.989553,273.0211377,12,7,1,1,IMG_0074.JPG,Wed Aug 29 2018 12:03:26 GMT+0100 (British Summer Time)
