x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
1290.110543,699.0641801,0,0,Badger,50,IMG_1180.JPG,Thu Aug 30 2018 23:06:00 GMT+0100 (British Summer Time)
1194.182525,707.6869232,1,0,Badger,50,IMG_1181.JPG,Thu Aug 30 2018 23:06:02 GMT+0100 (British Summer Time)
1138.134695,721.6988808,2,0,Badger,50,IMG_1182.JPG,Thu Aug 30 2018 23:06:02 GMT+0100 (British Summer Time)
1128.434109,718.4653521,3,0,Badger,50,IMG_1183.JPG,Thu Aug 30 2018 23:06:02 GMT+0100 (British Summer Time)
1115.499994,721.6988808,4,0,Badger,50,IMG_1184.JPG,Thu Aug 30 2018 23:06:04 GMT+0100 (British Summer Time)
1106.877251,732.4773097,5,0,Badger,50,IMG_1185.JPG,Thu Aug 30 2018 23:06:04 GMT+0100 (British Summer Time)
1086.398236,746.4892673,6,0,Badger,50,IMG_1186.JPG,Thu Aug 30 2018 23:06:04 GMT+0100 (British Summer Time)
1087.476079,751.8784818,7,0,Badger,50,IMG_1187.JPG,Thu Aug 30 2018 23:06:06 GMT+0100 (British Summer Time)
1091.787451,757.2676963,8,0,Badger,50,IMG_1188.JPG,Thu Aug 30 2018 23:06:06 GMT+0100 (British Summer Time)
1091.787451,761.5790678,9,0,Badger,50,IMG_1189.JPG,Thu Aug 30 2018 23:06:06 GMT+0100 (British Summer Time)
1146.757438,794.9921975,10,0,Badger,50,IMG_1190.JPG,Thu Aug 30 2018 23:06:08 GMT+0100 (British Summer Time)
1197.416054,806.8484693,11,0,Badger,50,IMG_1191.JPG,Thu Aug 30 2018 23:06:08 GMT+0100 (British Summer Time)
1197.416054,806.8484693,12,0,Badger,50,IMG_1192.JPG,Thu Aug 30 2018 23:06:08 GMT+0100 (British Summer Time)
1209.272326,812.2376837,13,0,Badger,50,IMG_1193.JPG,Thu Aug 30 2018 23:06:10 GMT+0100 (British Summer Time)
1209.272326,812.2376837,14,0,Badger,50,IMG_1194.JPG,Thu Aug 30 2018 23:06:10 GMT+0100 (British Summer Time)
1225.439969,816.5490553,15,0,Badger,50,IMG_1195.JPG,Thu Aug 30 2018 23:06:10 GMT+0100 (British Summer Time)
1248.07467,827.3274842,16,0,Badger,50,IMG_1196.JPG,Thu Aug 30 2018 23:06:12 GMT+0100 (British Summer Time)
1311.667401,848.884342,17,0,Badger,50,IMG_1197.JPG,Thu Aug 30 2018 23:06:12 GMT+0100 (British Summer Time)
1282.565643,885.5310004,18,0,Badger,50,IMG_1198.JPG,Thu Aug 30 2018 23:06:12 GMT+0100 (British Summer Time)
1282.565643,885.5310004,19,0,Badger,50,IMG_1199.JPG,Thu Aug 30 2018 23:06:14 GMT+0100 (British Summer Time)
1084.24255,1013.794304,20,0,Badger,50,IMG_1200.JPG,Thu Aug 30 2018 23:06:14 GMT+0100 (British Summer Time)
760.8896829,1073.075664,21,0,Badger,50,IMG_1201.JPG,Thu Aug 30 2018 23:06:16 GMT+0100 (British Summer Time)
519.4528752,1111.878008,22,0,Badger,50,IMG_1202.JPG,Thu Aug 30 2018 23:06:16 GMT+0100 (British Summer Time)
510.830132,1107.566636,23,0,Badger,50,IMG_1203.JPG,Thu Aug 30 2018 23:06:18 GMT+0100 (British Summer Time)
504.3630747,1109.722322,24,0,Badger,50,IMG_1204.JPG,Thu Aug 30 2018 23:06:18 GMT+0100 (British Summer Time)
428.9140723,1122.656437,25,0,Badger,50,IMG_1205.JPG,Thu Aug 30 2018 23:06:18 GMT+0100 (British Summer Time)
295.2615537,1131.27918,26,0,Badger,50,IMG_1206.JPG,Thu Aug 30 2018 23:06:18 GMT+0100 (British Summer Time)
249.9921522,1146.36898,27,0,Badger,50,IMG_1207.JPG,Thu Aug 30 2018 23:06:20 GMT+0100 (British Summer Time)
249.9921522,1146.36898,28,0,Badger,50,IMG_1208.JPG,Thu Aug 30 2018 23:06:20 GMT+0100 (British Summer Time)
249.9921522,1146.36898,29,0,Badger,50,IMG_1209.JPG,Thu Aug 30 2018 23:06:20 GMT+0100 (British Summer Time)
-116.474431,1163.614466,30,0,Badger,50,IMG_1210.JPG,Thu Aug 30 2018 23:06:24 GMT+0100 (British Summer Time)
-116.474431,1163.614466,31,0,Badger,50,IMG_1211.JPG,Thu Aug 30 2018 23:06:24 GMT+0100 (British Summer Time)
-116.474431,1163.614466,32,0,Badger,50,IMG_1212.JPG,Thu Aug 30 2018 23:06:24 GMT+0100 (British Summer Time)
-116.474431,1163.614466,33,0,Badger,50,IMG_1213.JPG,Thu Aug 30 2018 23:06:26 GMT+0100 (British Summer Time)
-116.474431,1163.614466,34,0,Badger,50,IMG_1214.JPG,Thu Aug 30 2018 23:06:26 GMT+0100 (British Summer Time)
-237.1928348,1157.147409,35,0,Badger,50,IMG_1215.JPG,Thu Aug 30 2018 23:06:26 GMT+0100 (British Summer Time)
-260.9053785,1157.147409,36,0,Badger,50,IMG_1216.JPG,Thu Aug 30 2018 23:06:28 GMT+0100 (British Summer Time)
-273.8394932,1150.680352,37,0,Badger,50,IMG_1217.JPG,Thu Aug 30 2018 23:06:28 GMT+0100 (British Summer Time)
-273.8394932,1150.680352,38,0,Badger,50,IMG_1218.JPG,Thu Aug 30 2018 23:06:28 GMT+0100 (British Summer Time)
