x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
957.9171178,2162.563117,0,0,Badger,3,IMG_0801.JPG,Thu Aug 23 2018 04:08:38 GMT+0100 (British Summer Time)
527.0526256,2078.371205,1,0,Badger,3,IMG_1261.JPG,Thu Aug 23 2018 23:09:28 GMT+0100 (British Summer Time)
759.8185007,2009.036689,2,0,Badger,3,IMG_1262.JPG,Thu Aug 23 2018 23:09:34 GMT+0100 (British Summer Time)
648.5333333,1789.155556,4,1,Fox,3,IMG_2801.JPG,Mon Aug 27 2018 06:38:36 GMT+0100 (British Summer Time)
622.9333333,1797.688889,5,1,Fox,3,IMG_2802.JPG,Mon Aug 27 2018 06:38:36 GMT+0100 (British Summer Time)
34.13333333,1860.266667,6,1,Fox,3,IMG_2803.JPG,Mon Aug 27 2018 06:38:38 GMT+0100 (British Summer Time)
1914.311111,1826.133333,9,2,Fox,3,IMG_8311.JPG,Sat Sep 01 2018 06:22:10 GMT+0100 (British Summer Time)
1433.6,1837.511111,10,2,Fox,3,IMG_8312.JPG,Sat Sep 01 2018 06:22:12 GMT+0100 (British Summer Time)
651.3777778,1851.733333,11,2,Fox,3,IMG_8313.JPG,Sat Sep 01 2018 06:22:12 GMT+0100 (British Summer Time)
