x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
191.1373752,2513.094303,1,0,Badger,13,IMG_0081.JPG,Sat Aug 18 2018 01:25:48 GMT+0100 (British Summer Time)
302.2292694,2526.163938,2,0,Badger,13,IMG_0082.JPG,Sat Aug 18 2018 01:25:52 GMT+0100 (British Summer Time)
1819.152813,1170.748246,3,0,Badger,13,IMG_0083.JPG,Sat Aug 18 2018 01:25:52 GMT+0100 (British Summer Time)
1785.373411,1144.475378,4,0,Badger,13,IMG_0084.JPG,Sat Aug 18 2018 01:25:54 GMT+0100 (British Summer Time)
1575.190462,1065.656772,5,0,Badger,13,IMG_0085.JPG,Sat Aug 18 2018 01:25:56 GMT+0100 (British Summer Time)
1500.627471,1650.315185,6,0,Badger,13,IMG_0086.JPG,Sat Aug 18 2018 01:25:56 GMT+0100 (British Summer Time)
2444.983026,1206.581852,7,0,Badger,13,IMG_0087.JPG,Sat Aug 18 2018 01:25:58 GMT+0100 (British Summer Time)
2473.427471,1206.581852,8,0,Badger,13,IMG_0088.JPG,Sat Aug 18 2018 01:26:00 GMT+0100 (British Summer Time)
744.0052484,1018.848519,9,0,Badger,13,IMG_0091.JPG,Sat Aug 18 2018 01:26:08 GMT+0100 (British Summer Time)
374.2274706,626.3151854,10,0,Badger,13,IMG_0092.JPG,Sat Aug 18 2018 01:26:08 GMT+0100 (British Summer Time)
368.5385817,589.3374076,11,0,Badger,13,IMG_0093.JPG,Sat Aug 18 2018 01:26:10 GMT+0100 (British Summer Time)
476.6274706,538.1374076,12,0,Badger,13,IMG_0094.JPG,Sat Aug 18 2018 01:26:10 GMT+0100 (British Summer Time)
598.6716194,500.8604358,13,0,Badger,13,IMG_0095.JPG,Sat Aug 18 2018 01:26:12 GMT+0100 (British Summer Time)
-59.73333333,1504.711111,14,1,Badger,8,IMG_0111.JPG,Sun Aug 19 2018 01:34:52 GMT+0100 (British Summer Time)
253.1555556,1285.688889,15,1,Badger,8,IMG_0112.JPG,Sun Aug 19 2018 01:34:52 GMT+0100 (British Summer Time)
452.2666667,1038.222222,16,1,Badger,8,IMG_0113.JPG,Sun Aug 19 2018 01:34:54 GMT+0100 (British Summer Time)
452.2666667,1038.222222,17,1,Badger,8,IMG_0114.JPG,Sun Aug 19 2018 01:34:54 GMT+0100 (British Summer Time)
