x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
2940.6,1313,0,0,Fox,5,IMG_0263.JPG,Sat Aug 18 2018 21:46:16 GMT+0100 (British Summer Time)
2246.4,1348.1,1,0,Fox,5,IMG_0264.JPG,Sat Aug 18 2018 21:46:18 GMT+0100 (British Summer Time)
1747.2,1359.8,2,0,Fox,5,IMG_0265.JPG,Sat Aug 18 2018 21:46:18 GMT+0100 (British Summer Time)
904.8,1433.9,3,0,Fox,5,IMG_0266.JPG,Sat Aug 18 2018 21:46:20 GMT+0100 (British Summer Time)
596.7,1539.2,4,0,Fox,5,IMG_0267.JPG,Sat Aug 18 2018 21:46:22 GMT+0100 (British Summer Time)
3763.464674,3498.635213,6,1,Fox,8,IMG_0483.JPG,Sun Aug 19 2018 21:04:28 GMT+0100 (British Summer Time)
3497.456416,3439.522267,7,1,Fox,8,IMG_0484.JPG,Sun Aug 19 2018 21:04:28 GMT+0100 (British Summer Time)
3308.294989,3167.602715,8,1,Fox,8,IMG_0485.JPG,Sun Aug 19 2018 21:04:30 GMT+0100 (British Summer Time)
3296.4724,3114.401063,9,1,Fox,8,IMG_0486.JPG,Sun Aug 19 2018 21:04:30 GMT+0100 (British Summer Time)
2805.834947,2824.747627,10,1,Fox,8,IMG_0487.JPG,Sun Aug 19 2018 21:04:30 GMT+0100 (British Summer Time)
2297.463611,2393.223121,11,1,Fox,8,IMG_0488.JPG,Sun Aug 19 2018 21:04:32 GMT+0100 (British Summer Time)
1463.971071,2014.900266,12,1,Fox,8,IMG_0489.JPG,Sun Aug 19 2018 21:04:32 GMT+0100 (British Summer Time)
1180.228929,1855.295311,13,1,Fox,8,IMG_0490.JPG,Sun Aug 19 2018 21:04:34 GMT+0100 (British Summer Time)
17.54782607,1722.514785,14,2,Fox,7,IMG_0495.JPG,Mon Aug 20 2018 01:09:18 GMT+0100 (British Summer Time)
98.18645059,1749.394327,15,2,Fox,7,IMG_0496.JPG,Mon Aug 20 2018 01:09:18 GMT+0100 (British Summer Time)
470.0201081,1749.394327,16,2,Fox,7,IMG_0497.JPG,Mon Aug 20 2018 01:09:20 GMT+0100 (British Summer Time)
891.132925,1673.235626,17,2,Fox,7,IMG_0498.JPG,Mon Aug 20 2018 01:09:20 GMT+0100 (British Summer Time)
1012.090862,1471.639065,18,2,Fox,7,IMG_0499.JPG,Mon Aug 20 2018 01:09:20 GMT+0100 (British Summer Time)
958.3317788,1462.679217,19,2,Fox,7,IMG_0500.JPG,Mon Aug 20 2018 01:09:22 GMT+0100 (British Summer Time)
611.137701,1433.559714,20,2,Fox,7,IMG_0501.JPG,Mon Aug 20 2018 01:09:22 GMT+0100 (British Summer Time)
2582.304078,1339.481319,21,3,Fox,6,IMG_0864.JPG,Fri Aug 24 2018 20:50:30 GMT+0100 (British Summer Time)
1820.717069,1303.64193,22,3,Fox,6,IMG_0865.JPG,Fri Aug 24 2018 20:50:32 GMT+0100 (British Summer Time)
1121.84899,1294.682083,23,3,Fox,6,IMG_0866.JPG,Fri Aug 24 2018 20:50:32 GMT+0100 (British Summer Time)
539.4589237,1429.079791,24,3,Fox,6,IMG_0867.JPG,Fri Aug 24 2018 20:50:32 GMT+0100 (British Summer Time)
113.8661831,1626.196428,25,3,Fox,6,IMG_0868.JPG,Fri Aug 24 2018 20:50:34 GMT+0100 (British Summer Time)
-60.85083666,1639.636199,26,3,Fox,6,IMG_0869.JPG,Fri Aug 24 2018 20:50:34 GMT+0100 (British Summer Time)
280.7832029,1062.516209,27,4,Fox,8,IMG_1062.JPG,Wed Aug 29 2018 20:39:26 GMT+0100 (British Summer Time)
302.2332029,1062.516209,28,4,Fox,8,IMG_1063.JPG,Wed Aug 29 2018 20:39:28 GMT+0100 (British Summer Time)
489.4332029,1089.816209,29,4,Fox,8,IMG_1064.JPG,Wed Aug 29 2018 20:39:30 GMT+0100 (British Summer Time)
994.4832029,1109.316209,30,4,Fox,8,IMG_1065.JPG,Wed Aug 29 2018 20:39:30 GMT+0100 (British Summer Time)
1070.533203,1115.166209,31,4,Fox,8,IMG_1066.JPG,Wed Aug 29 2018 20:39:30 GMT+0100 (British Summer Time)
1183.633203,1126.866209,32,4,Fox,8,IMG_1067.JPG,Wed Aug 29 2018 20:39:32 GMT+0100 (British Summer Time)
1450.783203,1126.866209,33,4,Fox,8,IMG_1068.JPG,Wed Aug 29 2018 20:39:32 GMT+0100 (British Summer Time)
1879.783203,1136.616209,34,4,Fox,8,IMG_1069.JPG,Wed Aug 29 2018 20:39:34 GMT+0100 (British Summer Time)
2849.387199,933.1419687,35,5,Fox,8,IMG_1070.JPG,Thu Aug 30 2018 00:31:38 GMT+0100 (British Summer Time)
2451.587199,929.2419687,36,5,Fox,8,IMG_1071.JPG,Thu Aug 30 2018 00:31:40 GMT+0100 (British Summer Time)
1776.887199,1015.041969,37,5,Fox,8,IMG_1072.JPG,Thu Aug 30 2018 00:31:40 GMT+0100 (British Summer Time)
1392.737199,1059.891969,38,5,Fox,8,IMG_1073.JPG,Thu Aug 30 2018 00:31:40 GMT+0100 (British Summer Time)
1326.437199,1075.491969,39,5,Fox,8,IMG_1074.JPG,Thu Aug 30 2018 00:31:42 GMT+0100 (British Summer Time)
1310.837199,1079.391969,40,5,Fox,8,IMG_1075.JPG,Thu Aug 30 2018 00:31:44 GMT+0100 (British Summer Time)
1092.328498,1089.801625,41,5,Fox,8,IMG_1076.JPG,Thu Aug 30 2018 00:31:44 GMT+0100 (British Summer Time)
890.7319365,1118.921128,42,5,Fox,8,IMG_1077.JPG,Thu Aug 30 2018 00:31:46 GMT+0100 (British Summer Time)
