x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
3104.4,1192.1,0,0,Fox,2,IMG_0332.JPG,Sun Sep 02 2018 19:36:10 GMT+0100 (British Summer Time)
1692.6,1231.1,1,0,Fox,2,IMG_0333.JPG,Sun Sep 02 2018 19:36:10 GMT+0100 (British Summer Time)
1497.6,1196,2,1,Fox,1,IMG_0582.JPG,Thu Sep 06 2018 19:47:34 GMT+0100 (British Summer Time)
556.8917265,2693.47331,3,2,Badger,1,IMG_0763.JPG,Sun Sep 09 2018 23:22:42 GMT+0100 (British Summer Time)
487.021507,1160.385758,4,3,Fox,6,IMG_0835.JPG,Wed Sep 12 2018 07:31:12 GMT+0100 (British Summer Time)
1060.451726,1200.705071,5,3,Fox,6,IMG_0836.JPG,Wed Sep 12 2018 07:31:14 GMT+0100 (British Summer Time)
1898.197436,1223.104689,6,3,Fox,6,IMG_0837.JPG,Wed Sep 12 2018 07:31:14 GMT+0100 (British Summer Time)
2346.189795,1227.584612,7,3,Fox,6,IMG_0838.JPG,Wed Sep 12 2018 07:31:16 GMT+0100 (British Summer Time)
2897.220395,1223.104689,8,3,Fox,6,IMG_0839.JPG,Wed Sep 12 2018 07:31:16 GMT+0100 (British Summer Time)
3672.247176,1267.903925,9,3,Fox,6,IMG_0840.JPG,Wed Sep 12 2018 07:31:18 GMT+0100 (British Summer Time)
