x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
1326,1851.2,0,0,Badger,5,IMG_0164.JPG,Thu Aug 16 2018 10:41:14 GMT+0100 (British Summer Time)
2121.6,1804.4,1,0,Badger,5,IMG_0165.JPG,Thu Aug 16 2018 10:41:16 GMT+0100 (British Summer Time)
2948.4,1625,2,0,Badger,5,IMG_0166.JPG,Thu Aug 16 2018 10:41:16 GMT+0100 (British Summer Time)
3837.6,1703,3,0,Badger,5,IMG_0167.JPG,Thu Aug 16 2018 10:41:16 GMT+0100 (British Summer Time)
2527.2,1172.6,4,0,Badger,5,IMG_1444.JPG,Sat Aug 25 2018 12:23:02 GMT+0100 (British Summer Time)
2531.1,1172.6,4,1,Fox,2,IMG_1444.JPG,Sat Aug 25 2018 12:23:02 GMT+0100 (British Summer Time)
1134.9,1059.5,5,1,Fox,2,IMG_1445.JPG,Sat Aug 25 2018 12:23:04 GMT+0100 (British Summer Time)
2665.31412,1216.688146,6,2,Fox,4,IMG_1447.JPG,Sat Aug 25 2018 12:23:36 GMT+0100 (British Summer Time)
1825.910285,1074.817075,7,2,Fox,4,IMG_1448.JPG,Sat Aug 25 2018 12:23:38 GMT+0100 (British Summer Time)
856.4579694,826.5427017,8,2,Fox,4,IMG_1449.JPG,Sat Aug 25 2018 12:23:38 GMT+0100 (British Summer Time)
545.7811736,716.3476042,9,2,Fox,4,IMG_1450.JPG,Sat Aug 25 2018 12:23:40 GMT+0100 (British Summer Time)
-35.50075716,1155.78472,10,3,Badger,6,IMG_1626.JPG,Sun Aug 26 2018 08:50:00 GMT+0100 (British Summer Time)
-17.58106283,1137.865026,11,3,Badger,6,IMG_1627.JPG,Sun Aug 26 2018 08:50:02 GMT+0100 (British Summer Time)
153.100195,994.3717089,12,3,Badger,6,IMG_1628.JPG,Sun Aug 26 2018 08:50:10 GMT+0100 (British Summer Time)
171.0198894,1003.331556,13,3,Badger,6,IMG_1629.JPG,Sun Aug 26 2018 08:50:12 GMT+0100 (British Summer Time)
171.0198894,1003.331556,14,3,Badger,6,IMG_1630.JPG,Sun Aug 26 2018 08:50:12 GMT+0100 (British Summer Time)
162.0600422,1021.25125,15,3,Badger,6,IMG_1631.JPG,Sun Aug 26 2018 08:50:14 GMT+0100 (British Summer Time)
