x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
3196.198513,968.9418755,0,0,Badger,4,IMG_0066.JPG,Wed Aug 15 2018 22:01:58 GMT+0100 (British Summer Time)
2460.242334,1273.373548,1,0,Badger,4,IMG_0067.JPG,Wed Aug 15 2018 22:02:02 GMT+0100 (British Summer Time)
2424.774566,1279.284842,2,0,Badger,4,IMG_0068.JPG,Wed Aug 15 2018 22:02:04 GMT+0100 (British Summer Time)
2256.30267,1297.018726,3,0,Badger,4,IMG_0069.JPG,Wed Aug 15 2018 22:02:04 GMT+0100 (British Summer Time)
3172.959107,934.8450666,4,1,Badger,7,IMG_0070.JPG,Wed Aug 15 2018 22:17:16 GMT+0100 (British Summer Time)
3154.285798,951.8208025,5,1,Badger,7,IMG_0071.JPG,Wed Aug 15 2018 22:17:18 GMT+0100 (British Summer Time)
3198.422711,1031.606762,6,1,Badger,7,IMG_0072.JPG,Wed Aug 15 2018 22:17:18 GMT+0100 (British Summer Time)
3237.748078,1145.625367,7,1,Badger,7,IMG_0073.JPG,Wed Aug 15 2018 22:17:20 GMT+0100 (British Summer Time)
2568.824551,1351.583273,8,1,Badger,7,IMG_0074.JPG,Wed Aug 15 2018 22:17:20 GMT+0100 (British Summer Time)
2057.497568,1534.833406,9,1,Badger,7,IMG_0075.JPG,Wed Aug 15 2018 22:17:20 GMT+0100 (British Summer Time)
1499.098393,1911.771419,10,1,Badger,7,IMG_0076.JPG,Wed Aug 15 2018 22:17:22 GMT+0100 (British Summer Time)
1240.2,1418.3,11,2,Badger,5,IMG_0176.JPG,Thu Aug 16 2018 02:02:04 GMT+0100 (British Summer Time)
1626.3,1430,12,2,Badger,5,IMG_0177.JPG,Thu Aug 16 2018 02:02:04 GMT+0100 (British Summer Time)
1758.9,1511.9,13,2,Badger,5,IMG_0178.JPG,Thu Aug 16 2018 02:02:06 GMT+0100 (British Summer Time)
2237.629455,1955.595255,14,2,Badger,5,IMG_0179.JPG,Thu Aug 16 2018 02:02:06 GMT+0100 (British Summer Time)
3411.473109,2484.511074,15,2,Badger,5,IMG_0180.JPG,Thu Aug 16 2018 02:02:06 GMT+0100 (British Summer Time)
3162.639189,799.3445041,16,3,Badger,1,IMG_0181.JPG,Thu Aug 16 2018 02:02:14 GMT+0100 (British Summer Time)
3090.75,960.05,17,4,Fox,4,IMG_0271.JPG,Thu Aug 16 2018 22:07:46 GMT+0100 (British Summer Time)
2840.255514,1183.175175,18,4,Fox,4,IMG_0272.JPG,Thu Aug 16 2018 22:07:48 GMT+0100 (British Summer Time)
475.7376707,1310.268009,19,4,Fox,4,IMG_0273.JPG,Thu Aug 16 2018 22:07:48 GMT+0100 (British Summer Time)
-940.3712527,1325.266752,20,4,Fox,4,IMG_0274.JPG,Thu Aug 16 2018 22:07:50 GMT+0100 (British Summer Time)
3299.924659,908.6137817,21,5,Fox,2,IMG_1928.JPG,Tue Aug 21 2018 01:30:06 GMT+0100 (British Summer Time)
4007.541448,849.4527927,22,5,Fox,2,IMG_1929.JPG,Tue Aug 21 2018 01:30:08 GMT+0100 (British Summer Time)
-738.8743328,1694.844445,23,6,Fox,1,IMG_1931.JPG,Tue Aug 21 2018 01:30:14 GMT+0100 (British Summer Time)
