x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
2059.2,1476.8,0,0,Fox,2,IMG_0141.JPG,Sun Aug 19 2018 06:30:48 GMT+0100 (British Summer Time)
920.4,1878.5,1,0,Fox,2,IMG_0142.JPG,Sun Aug 19 2018 06:30:48 GMT+0100 (British Summer Time)
3510,1285.7,2,1,Fox,7,IMG_0222.JPG,Mon Aug 20 2018 19:38:16 GMT+0100 (British Summer Time)
3400.8,1328.6,3,1,Fox,7,IMG_0223.JPG,Mon Aug 20 2018 19:38:18 GMT+0100 (British Summer Time)
3209.7,1359.8,4,1,Fox,7,IMG_0224.JPG,Mon Aug 20 2018 19:38:18 GMT+0100 (British Summer Time)
3092.7,1371.5,5,1,Fox,7,IMG_0225.JPG,Mon Aug 20 2018 19:38:18 GMT+0100 (British Summer Time)
2757.3,1410.5,6,1,Fox,7,IMG_0226.JPG,Mon Aug 20 2018 19:38:20 GMT+0100 (British Summer Time)
1560,1539.2,7,1,Fox,7,IMG_0227.JPG,Mon Aug 20 2018 19:38:20 GMT+0100 (British Summer Time)
760.5,1621.1,8,1,Fox,7,IMG_0228.JPG,Mon Aug 20 2018 19:38:22 GMT+0100 (British Summer Time)
3482.7,1320.8,9,2,Fox,9,IMG_0229.JPG,Mon Aug 20 2018 20:20:24 GMT+0100 (British Summer Time)
3373.5,1340.3,10,2,Fox,9,IMG_0230.JPG,Mon Aug 20 2018 20:20:36 GMT+0100 (British Summer Time)
3049.8,1340.3,11,2,Fox,9,IMG_0231.JPG,Mon Aug 20 2018 20:20:40 GMT+0100 (British Summer Time)
2702.7,1352,12,2,Fox,9,IMG_0232.JPG,Mon Aug 20 2018 20:20:50 GMT+0100 (British Summer Time)
2363.4,1422.2,13,2,Fox,9,IMG_0233.JPG,Mon Aug 20 2018 20:20:52 GMT+0100 (British Summer Time)
1458.6,1562.6,14,2,Fox,9,IMG_0234.JPG,Mon Aug 20 2018 20:20:56 GMT+0100 (British Summer Time)
1029.6,1632.8,15,2,Fox,9,IMG_0235.JPG,Mon Aug 20 2018 20:20:58 GMT+0100 (British Summer Time)
885.3,1636.7,16,2,Fox,9,IMG_0236.JPG,Mon Aug 20 2018 20:20:58 GMT+0100 (British Summer Time)
292.5,1671.8,17,2,Fox,9,IMG_0237.JPG,Mon Aug 20 2018 20:20:58 GMT+0100 (British Summer Time)
2909.4,1406.6,18,3,Fox,3,IMG_0238.JPG,Tue Aug 21 2018 01:54:30 GMT+0100 (British Summer Time)
1922.7,1531.4,19,3,Fox,3,IMG_0239.JPG,Tue Aug 21 2018 01:54:32 GMT+0100 (British Summer Time)
-806.455061,1607.658234,20,3,Fox,3,IMG_0240.JPG,Tue Aug 21 2018 01:54:32 GMT+0100 (British Summer Time)
3454.699765,1301.529731,21,4,Fox,7,IMG_0241.JPG,Tue Aug 21 2018 06:08:48 GMT+0100 (British Summer Time)
3300.31734,1350.417499,22,4,Fox,7,IMG_0242.JPG,Tue Aug 21 2018 06:08:48 GMT+0100 (British Summer Time)
3035.294176,1373.574863,23,4,Fox,7,IMG_0243.JPG,Tue Aug 21 2018 06:08:50 GMT+0100 (British Summer Time)
3035.294176,1373.574863,24,4,Fox,7,IMG_0244.JPG,Tue Aug 21 2018 06:08:50 GMT+0100 (British Summer Time)
2646.765072,1399.305267,25,4,Fox,7,IMG_0245.JPG,Tue Aug 21 2018 06:08:52 GMT+0100 (British Summer Time)
1569.799781,1571.133721,26,4,Fox,7,IMG_0246.JPG,Tue Aug 21 2018 06:08:52 GMT+0100 (British Summer Time)
340.756496,1632.246371,27,4,Fox,7,IMG_0247.JPG,Tue Aug 21 2018 06:08:52 GMT+0100 (British Summer Time)
3084.035431,1452.303569,28,5,Fox,2,IMG_0270.JPG,Wed Aug 22 2018 03:38:44 GMT+0100 (British Summer Time)
646.3197437,1635.641518,29,5,Fox,2,IMG_0271.JPG,Wed Aug 22 2018 03:38:44 GMT+0100 (British Summer Time)
2384.635109,1523.60166,30,6,Fox,1,IMG_0335.JPG,Wed Aug 22 2018 22:28:10 GMT+0100 (British Summer Time)
1751.440156,1581.319163,31,7,Fox,4,IMG_0336.JPG,Thu Aug 23 2018 02:38:32 GMT+0100 (British Summer Time)
2433.864743,1482.859894,32,7,Fox,4,IMG_0337.JPG,Thu Aug 23 2018 02:38:32 GMT+0100 (British Summer Time)
3214.748598,1391.19092,33,7,Fox,4,IMG_0338.JPG,Thu Aug 23 2018 02:38:34 GMT+0100 (British Summer Time)
3866.61686,1285.941357,34,7,Fox,4,IMG_0339.JPG,Thu Aug 23 2018 02:38:34 GMT+0100 (British Summer Time)
3150.240801,1435.327833,35,8,Fox,4,IMG_0367.JPG,Thu Aug 23 2018 23:57:14 GMT+0100 (British Summer Time)
2559.599754,1507.371783,36,8,Fox,4,IMG_0368.JPG,Thu Aug 23 2018 23:57:14 GMT+0100 (British Summer Time)
1789.052897,1583.530483,37,8,Fox,4,IMG_0369.JPG,Thu Aug 23 2018 23:57:16 GMT+0100 (British Summer Time)
816.9094793,1677.608879,38,8,Fox,4,IMG_0370.JPG,Thu Aug 23 2018 23:57:16 GMT+0100 (British Summer Time)
3029.99173,1299.055336,39,9,Badger,8,IMG_0371.JPG,Fri Aug 24 2018 01:05:24 GMT+0100 (British Summer Time)
2707.437232,1314.735068,40,9,Badger,8,IMG_0372.JPG,Fri Aug 24 2018 01:05:26 GMT+0100 (British Summer Time)
2409.522314,1314.735068,41,9,Badger,8,IMG_0373.JPG,Fri Aug 24 2018 01:05:26 GMT+0100 (British Summer Time)
2127.287128,1325.934877,42,9,Badger,8,IMG_0374.JPG,Fri Aug 24 2018 01:05:28 GMT+0100 (British Summer Time)
2082.487892,1332.654763,43,9,Badger,8,IMG_0375.JPG,Fri Aug 24 2018 01:05:28 GMT+0100 (British Summer Time)
1883.131292,1346.094534,44,9,Badger,8,IMG_0376.JPG,Fri Aug 24 2018 01:05:28 GMT+0100 (British Summer Time)
1753.213508,1357.294342,45,9,Badger,8,IMG_0377.JPG,Fri Aug 24 2018 01:05:30 GMT+0100 (British Summer Time)
1486.658055,1381.933922,46,9,Badger,8,IMG_0378.JPG,Fri Aug 24 2018 01:05:30 GMT+0100 (British Summer Time)
2221.460882,1297.502739,47,10,Badger,6,IMG_0379.JPG,Fri Aug 24 2018 02:49:54 GMT+0100 (British Summer Time)
1568.210882,1371.602739,48,10,Badger,6,IMG_0380.JPG,Fri Aug 24 2018 02:50:06 GMT+0100 (British Summer Time)
1568.210882,1371.602739,49,10,Badger,6,IMG_0381.JPG,Fri Aug 24 2018 02:50:08 GMT+0100 (British Summer Time)
1412.210882,1387.202739,50,10,Badger,6,IMG_0382.JPG,Fri Aug 24 2018 02:50:08 GMT+0100 (British Summer Time)
1412.210882,1387.202739,51,10,Badger,6,IMG_0383.JPG,Fri Aug 24 2018 02:50:08 GMT+0100 (British Summer Time)
1412.210882,1387.202739,52,10,Badger,6,IMG_0384.JPG,Fri Aug 24 2018 02:50:10 GMT+0100 (British Summer Time)
3139.652847,1397.182426,53,11,Fox,3,IMG_0385.JPG,Fri Aug 24 2018 04:07:42 GMT+0100 (British Summer Time)
2342.010315,1510.396204,54,11,Fox,3,IMG_0386.JPG,Fri Aug 24 2018 04:07:44 GMT+0100 (British Summer Time)
842.3184993,1679.103482,55,11,Fox,3,IMG_0387.JPG,Fri Aug 24 2018 04:07:44 GMT+0100 (British Summer Time)
1962.299395,1562.625469,56,12,Fox,3,IMG_0388.JPG,Fri Aug 24 2018 05:39:36 GMT+0100 (British Summer Time)
2737.326176,1455.107303,57,12,Fox,3,IMG_0389.JPG,Fri Aug 24 2018 05:39:36 GMT+0100 (British Summer Time)
3485.473414,1356.548984,58,12,Fox,3,IMG_0390.JPG,Fri Aug 24 2018 05:39:38 GMT+0100 (British Summer Time)
3373.846946,1296.506985,60,13,Fox,5,IMG_0541.JPG,Sat Aug 25 2018 03:18:06 GMT+0100 (British Summer Time)
3101.987819,1295.188485,61,13,Fox,5,IMG_0542.JPG,Sat Aug 25 2018 03:18:08 GMT+0100 (British Summer Time)
2715.086974,1295.300287,62,13,Fox,5,IMG_0543.JPG,Sat Aug 25 2018 03:18:08 GMT+0100 (British Summer Time)
2260.37473,1308.740058,63,13,Fox,5,IMG_0544.JPG,Sat Aug 25 2018 03:18:10 GMT+0100 (British Summer Time)
1951.260003,1308.740058,64,13,Fox,5,IMG_0545.JPG,Sat Aug 25 2018 03:18:10 GMT+0100 (British Summer Time)
1127.287142,1631.627634,65,14,Fox,4,IMG_0546.JPG,Sat Aug 25 2018 03:19:18 GMT+0100 (British Summer Time)
