x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
1613.333333,1109.333333,0,0,Fox,2,08230236.JPG,Thu Aug 23 2018 05:21:22 GMT+0100 (British Summer Time)
1541.333333,1096,1,0,Fox,2,08230238.JPG,Thu Aug 23 2018 05:21:32 GMT+0100 (British Summer Time)
