x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
206,804,0,0,Badger,9,IMG_0201.JPG,Mon Sep 03 2018 02:14:48 GMT+0100 (British Summer Time)
218,808,1,0,Badger,9,IMG_0202.JPG,Mon Sep 03 2018 02:14:48 GMT+0100 (British Summer Time)
218,808,2,0,Badger,9,IMG_0203.JPG,Mon Sep 03 2018 02:14:50 GMT+0100 (British Summer Time)
218,808,3,0,Badger,9,IMG_0204.JPG,Mon Sep 03 2018 02:14:50 GMT+0100 (British Summer Time)
218,808,4,0,Badger,9,IMG_0205.JPG,Mon Sep 03 2018 02:14:50 GMT+0100 (British Summer Time)
218,808,5,0,Badger,9,IMG_0206.JPG,Mon Sep 03 2018 02:14:52 GMT+0100 (British Summer Time)
164,816,6,0,Badger,9,IMG_0207.JPG,Mon Sep 03 2018 02:14:52 GMT+0100 (British Summer Time)
164,816,7,0,Badger,9,IMG_0208.JPG,Mon Sep 03 2018 02:14:52 GMT+0100 (British Summer Time)
164,816,8,0,Badger,9,IMG_0209.JPG,Mon Sep 03 2018 02:14:54 GMT+0100 (British Summer Time)
476,936,10,1,Badger,10,IMG_0211.JPG,Mon Sep 03 2018 02:20:12 GMT+0100 (British Summer Time)
558,970,11,1,Badger,10,IMG_0212.JPG,Mon Sep 03 2018 02:20:12 GMT+0100 (British Summer Time)
558,970,12,1,Badger,10,IMG_0213.JPG,Mon Sep 03 2018 02:20:14 GMT+0100 (British Summer Time)
558,970,13,1,Badger,10,IMG_0214.JPG,Mon Sep 03 2018 02:20:14 GMT+0100 (British Summer Time)
560,968,14,1,Badger,10,IMG_0215.JPG,Mon Sep 03 2018 02:20:16 GMT+0100 (British Summer Time)
560,968,15,1,Badger,10,IMG_0216.JPG,Mon Sep 03 2018 02:20:16 GMT+0100 (British Summer Time)
560,968,16,1,Badger,10,IMG_0217.JPG,Mon Sep 03 2018 02:20:16 GMT+0100 (British Summer Time)
560,968,17,1,Badger,10,IMG_0218.JPG,Mon Sep 03 2018 02:20:16 GMT+0100 (British Summer Time)
560,968,18,1,Badger,10,IMG_0219.JPG,Mon Sep 03 2018 02:20:18 GMT+0100 (British Summer Time)
324,876,19,1,Badger,10,IMG_0220.JPG,Mon Sep 03 2018 02:20:18 GMT+0100 (British Summer Time)
74,846,22,2,Fox,6,IMG_0229.JPG,Mon Sep 03 2018 20:14:22 GMT+0100 (British Summer Time)
128,808,23,2,Fox,6,IMG_0230.JPG,Mon Sep 03 2018 20:14:22 GMT+0100 (British Summer Time)
1036,586,24,2,Fox,6,IMG_0231.JPG,Mon Sep 03 2018 20:14:44 GMT+0100 (British Summer Time)
1304,586,25,2,Fox,6,IMG_0232.JPG,Mon Sep 03 2018 20:14:44 GMT+0100 (British Summer Time)
1548,602,26,2,Fox,6,IMG_0233.JPG,Mon Sep 03 2018 20:14:46 GMT+0100 (British Summer Time)
1924,594,27,2,Fox,6,IMG_0234.JPG,Mon Sep 03 2018 20:14:46 GMT+0100 (British Summer Time)
338.4864153,719.138519,28,3,Badger,12,IMG_0271.JPG,Mon Sep 03 2018 23:43:08 GMT+0100 (British Summer Time)
170.2418764,746.4214172,29,3,Badger,12,IMG_0272.JPG,Mon Sep 03 2018 23:43:08 GMT+0100 (British Summer Time)
186.9147586,746.4214172,30,3,Badger,12,IMG_0273.JPG,Mon Sep 03 2018 23:43:08 GMT+0100 (British Summer Time)
183.8833255,800.9872136,31,3,Badger,12,IMG_0274.JPG,Mon Sep 03 2018 23:43:10 GMT+0100 (British Summer Time)
183.8833255,800.9872136,32,3,Badger,12,IMG_0275.JPG,Mon Sep 03 2018 23:43:10 GMT+0100 (British Summer Time)
183.8833255,800.9872136,33,3,Badger,12,IMG_0276.JPG,Mon Sep 03 2018 23:43:10 GMT+0100 (British Summer Time)
191.4619083,797.9557804,34,3,Badger,12,IMG_0277.JPG,Mon Sep 03 2018 23:43:12 GMT+0100 (British Summer Time)
191.4619083,797.9557804,35,3,Badger,12,IMG_0278.JPG,Mon Sep 03 2018 23:43:12 GMT+0100 (British Summer Time)
191.4619083,797.9557804,36,3,Badger,12,IMG_0279.JPG,Mon Sep 03 2018 23:43:12 GMT+0100 (British Summer Time)
191.4619083,797.9557804,37,3,Badger,12,IMG_0280.JPG,Mon Sep 03 2018 23:43:14 GMT+0100 (British Summer Time)
197.5247746,802.5029301,38,3,Badger,12,IMG_0281.JPG,Mon Sep 03 2018 23:43:18 GMT+0100 (British Summer Time)
202.0719243,802.5029301,39,3,Badger,12,IMG_0282.JPG,Mon Sep 03 2018 23:43:18 GMT+0100 (British Summer Time)
346.8542918,883.0550563,40,4,Fox,16,IMG_0311.JPG,Tue Sep 04 2018 19:50:48 GMT+0100 (British Summer Time)
346.8542918,883.0550563,41,4,Fox,16,IMG_0312.JPG,Tue Sep 04 2018 19:50:50 GMT+0100 (British Summer Time)
346.8542918,883.0550563,42,4,Fox,16,IMG_0313.JPG,Tue Sep 04 2018 19:50:52 GMT+0100 (British Summer Time)
346.8542918,883.0550563,43,4,Fox,16,IMG_0314.JPG,Tue Sep 04 2018 19:50:52 GMT+0100 (British Summer Time)
346.8542918,883.0550563,44,4,Fox,16,IMG_0315.JPG,Tue Sep 04 2018 19:50:52 GMT+0100 (British Summer Time)
346.8542918,883.0550563,45,4,Fox,16,IMG_0316.JPG,Tue Sep 04 2018 19:50:54 GMT+0100 (British Summer Time)
346.8542918,883.0550563,46,4,Fox,16,IMG_0317.JPG,Tue Sep 04 2018 19:50:54 GMT+0100 (British Summer Time)
346.8542918,883.0550563,47,4,Fox,16,IMG_0318.JPG,Tue Sep 04 2018 19:50:54 GMT+0100 (British Summer Time)
346.8542918,883.0550563,48,4,Fox,16,IMG_0319.JPG,Tue Sep 04 2018 19:50:54 GMT+0100 (British Summer Time)
346.8542918,883.0550563,49,4,Fox,16,IMG_0320.JPG,Tue Sep 04 2018 19:50:56 GMT+0100 (British Summer Time)
346.8542918,883.0550563,50,4,Fox,16,IMG_0321.JPG,Tue Sep 04 2018 19:50:56 GMT+0100 (British Summer Time)
346.8542918,883.0550563,51,4,Fox,16,IMG_0322.JPG,Tue Sep 04 2018 19:50:58 GMT+0100 (British Summer Time)
346.8542918,883.0550563,52,4,Fox,16,IMG_0323.JPG,Tue Sep 04 2018 19:50:58 GMT+0100 (British Summer Time)
117.0289431,869.1262473,53,4,Fox,16,IMG_0324.JPG,Tue Sep 04 2018 19:50:58 GMT+0100 (British Summer Time)
-93.64429318,888.2783597,54,4,Fox,16,IMG_0325.JPG,Tue Sep 04 2018 19:50:58 GMT+0100 (British Summer Time)
-156.3239337,896.9838653,55,4,Fox,16,IMG_0326.JPG,Tue Sep 04 2018 19:51:00 GMT+0100 (British Summer Time)
259.7992355,775.1067865,57,5,Badger,4,IMG_0331.JPG,Tue Sep 04 2018 21:00:02 GMT+0100 (British Summer Time)
233.6827186,776.8478876,58,5,Badger,4,IMG_0332.JPG,Tue Sep 04 2018 21:00:02 GMT+0100 (British Summer Time)
193.6373927,790.7766966,59,5,Badger,4,IMG_0333.JPG,Tue Sep 04 2018 21:00:02 GMT+0100 (British Summer Time)
108.3963174,819.8419778,60,5,Badger,4,IMG_0334.JPG,Tue Sep 04 2018 21:00:04 GMT+0100 (British Summer Time)
138,776,65,6,Badger,8,IMG_0339.JPG,Tue Sep 04 2018 21:00:06 GMT+0100 (British Summer Time)
151,776,66,6,Badger,8,IMG_0340.JPG,Tue Sep 04 2018 21:00:06 GMT+0100 (British Summer Time)
161,774,67,6,Badger,8,IMG_0341.JPG,Tue Sep 04 2018 23:06:42 GMT+0100 (British Summer Time)
249,786,68,6,Badger,8,IMG_0342.JPG,Tue Sep 04 2018 23:06:44 GMT+0100 (British Summer Time)
237,788,69,6,Badger,8,IMG_0343.JPG,Tue Sep 04 2018 23:06:44 GMT+0100 (British Summer Time)
237,788,70,6,Badger,8,IMG_0344.JPG,Tue Sep 04 2018 23:06:44 GMT+0100 (British Summer Time)
237,788,71,6,Badger,8,IMG_0345.JPG,Tue Sep 04 2018 23:06:46 GMT+0100 (British Summer Time)
129,800,72,6,Badger,8,IMG_0346.JPG,Tue Sep 04 2018 23:06:46 GMT+0100 (British Summer Time)
187,804,74,7,Badger,3,IMG_0351.JPG,Sun Sep 09 2018 03:32:10 GMT+0100 (British Summer Time)
161,750,75,7,Badger,3,IMG_0352.JPG,Sun Sep 09 2018 03:32:12 GMT+0100 (British Summer Time)
