x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
1797.160611,865.3627128,0,0,Badger,2,IMG_0529.JPG,Thu Aug 30 2018 21:43:32 GMT+0100 (British Summer Time)
1848.679733,865.3627128,1,0,Badger,2,IMG_0530.JPG,Thu Aug 30 2018 21:43:34 GMT+0100 (British Summer Time)
2063.1,903.5,2,1,Fox,4,IMG_0936.JPG,Fri Aug 31 2018 22:36:20 GMT+0100 (British Summer Time)
655.2,829.4,3,1,Fox,4,IMG_0937.JPG,Fri Aug 31 2018 22:36:26 GMT+0100 (British Summer Time)
245.7,809.9,4,1,Fox,4,IMG_0938.JPG,Fri Aug 31 2018 22:36:28 GMT+0100 (British Summer Time)
243.1560812,805.2934384,5,1,Fox,4,IMG_0939.JPG,Fri Aug 31 2018 22:36:28 GMT+0100 (British Summer Time)
-156.2771358,745.5303173,7,2,Badger,2,IMG_0943.JPG,Fri Aug 31 2018 23:17:26 GMT+0100 (British Summer Time)
257.5134868,748.4859646,8,2,Badger,2,IMG_0944.JPG,Fri Aug 31 2018 23:17:26 GMT+0100 (British Summer Time)
2343.9,923,9,3,Fox,1,IMG_1966.JPG,Sat Sep 01 2018 21:35:34 GMT+0100 (British Summer Time)
441.9227742,2010.326855,10,4,Fox,1,IMG_1969.JPG,Sat Sep 01 2018 21:35:50 GMT+0100 (British Summer Time)
