x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
2078.7,1433.9,0,0,Badger,2,IMG_4654.JPG,Sun Sep 02 2018 23:20:46 GMT+0100 (British Summer Time)
1673.1,868.4,1,0,Badger,2,IMG_4655.JPG,Sun Sep 02 2018 23:20:48 GMT+0100 (British Summer Time)
2304.9,521.3,2,1,Badger,1,IMG_4656.JPG,Sun Sep 02 2018 23:35:02 GMT+0100 (British Summer Time)
1380.6,1235,3,2,Fox,15,IMG_4657.JPG,Mon Sep 03 2018 00:06:14 GMT+0100 (British Summer Time)
2437.5,1437.8,4,2,Fox,15,IMG_4658.JPG,Mon Sep 03 2018 00:06:16 GMT+0100 (British Summer Time)
3225.3,1773.2,5,2,Fox,15,IMG_4659.JPG,Mon Sep 03 2018 00:06:18 GMT+0100 (British Summer Time)
3240.9,1851.2,6,2,Fox,15,IMG_4660.JPG,Mon Sep 03 2018 00:06:20 GMT+0100 (British Summer Time)
3233.1,1851.2,7,2,Fox,15,IMG_4661.JPG,Mon Sep 03 2018 00:06:22 GMT+0100 (British Summer Time)
3233.1,1851.2,8,2,Fox,15,IMG_4662.JPG,Mon Sep 03 2018 00:06:24 GMT+0100 (British Summer Time)
3233.1,1851.2,9,2,Fox,15,IMG_4663.JPG,Mon Sep 03 2018 00:06:24 GMT+0100 (British Summer Time)
3233.1,1851.2,10,2,Fox,15,IMG_4664.JPG,Mon Sep 03 2018 00:06:26 GMT+0100 (British Summer Time)
3786.9,1882.4,11,2,Fox,15,IMG_4665.JPG,Mon Sep 03 2018 00:06:32 GMT+0100 (British Summer Time)
3786.9,1882.4,12,2,Fox,15,IMG_4666.JPG,Mon Sep 03 2018 00:06:34 GMT+0100 (British Summer Time)
3673.8,1757.6,13,2,Fox,15,IMG_4667.JPG,Mon Sep 03 2018 00:07:58 GMT+0100 (British Summer Time)
3092.7,782.6,14,2,Fox,15,IMG_4668.JPG,Mon Sep 03 2018 00:08:00 GMT+0100 (British Summer Time)
2940.794657,473.6583128,15,2,Fox,15,IMG_4669.JPG,Mon Sep 03 2018 00:08:00 GMT+0100 (British Summer Time)
2855.884323,460.7931106,16,2,Fox,15,IMG_4670.JPG,Mon Sep 03 2018 00:08:02 GMT+0100 (British Summer Time)
