x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
-1807.678059,5020.337357,0,0,Fox,13,IMG_0428.JPG,Wed Aug 15 2018 20:04:12 GMT+0100 (British Summer Time)
-1843.517536,4750.076263,1,0,Fox,13,IMG_0429.JPG,Wed Aug 15 2018 20:04:14 GMT+0100 (British Summer Time)
-1561.398898,4653.216779,2,0,Fox,13,IMG_0430.JPG,Wed Aug 15 2018 20:04:14 GMT+0100 (British Summer Time)
-1274.68381,4312.742658,3,0,Fox,13,IMG_0431.JPG,Wed Aug 15 2018 20:04:16 GMT+0100 (British Summer Time)
-2014.296798,4292.769751,4,0,Fox,13,IMG_0432.JPG,Wed Aug 15 2018 20:04:16 GMT+0100 (British Summer Time)
-1423.312911,2358.806274,5,0,Fox,13,IMG_0433.JPG,Wed Aug 15 2018 20:04:28 GMT+0100 (British Summer Time)
-1243.667647,2331.383765,6,0,Fox,13,IMG_0434.JPG,Wed Aug 15 2018 20:04:28 GMT+0100 (British Summer Time)
-208.4742879,2095.077368,7,0,Fox,13,IMG_0435.JPG,Wed Aug 15 2018 20:04:30 GMT+0100 (British Summer Time)
1476.325712,1954.677368,8,0,Fox,13,IMG_0436.JPG,Wed Aug 15 2018 20:04:30 GMT+0100 (British Summer Time)
758.7257121,1892.277368,9,0,Fox,13,IMG_0437.JPG,Wed Aug 15 2018 20:04:30 GMT+0100 (British Summer Time)
384.3257121,1970.277368,10,0,Fox,13,IMG_0438.JPG,Wed Aug 15 2018 20:04:32 GMT+0100 (British Summer Time)
197.1257121,2048.277368,11,0,Fox,13,IMG_0439.JPG,Wed Aug 15 2018 20:04:32 GMT+0100 (British Summer Time)
197.1257121,2054.188623,12,0,Fox,13,IMG_0440.JPG,Wed Aug 15 2018 20:04:34 GMT+0100 (British Summer Time)
281.2874105,2433.930628,13,1,Fox,2,IMG_1074.JPG,Mon Aug 20 2018 19:24:00 GMT+0100 (British Summer Time)
2404.77119,2344.332157,14,1,Fox,2,IMG_1075.JPG,Mon Aug 20 2018 19:24:02 GMT+0100 (British Summer Time)
2637.727216,2048.6572,15,2,Badger,4,IMG_1251.JPG,Thu Aug 23 2018 21:30:50 GMT+0100 (British Summer Time)
2109.096233,1985.93827,16,2,Badger,4,IMG_1252.JPG,Thu Aug 23 2018 21:30:52 GMT+0100 (British Summer Time)
2109.096233,1985.93827,17,2,Badger,4,IMG_1253.JPG,Thu Aug 23 2018 21:30:52 GMT+0100 (British Summer Time)
1177.272127,1672.343619,18,2,Badger,4,IMG_1254.JPG,Thu Aug 23 2018 21:30:54 GMT+0100 (British Summer Time)
