x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
882,724,0,0,Fox,2,IMG_0541.JPG,Thu Aug 30 2018 01:41:02 GMT+0100 (British Summer Time)
1456,732,1,0,Fox,2,IMG_0542.JPG,Thu Aug 30 2018 01:41:02 GMT+0100 (British Summer Time)
954,722,3,1,Fox,12,IMG_0561.JPG,Thu Aug 30 2018 01:43:40 GMT+0100 (British Summer Time)
610,700,4,1,Fox,12,IMG_0562.JPG,Thu Aug 30 2018 01:43:40 GMT+0100 (British Summer Time)
622,696,5,1,Fox,12,IMG_0563.JPG,Thu Aug 30 2018 01:43:40 GMT+0100 (British Summer Time)
614,706,6,1,Fox,12,IMG_0564.JPG,Thu Aug 30 2018 01:43:42 GMT+0100 (British Summer Time)
614,706,7,1,Fox,12,IMG_0565.JPG,Thu Aug 30 2018 01:43:42 GMT+0100 (British Summer Time)
614,706,8,1,Fox,12,IMG_0566.JPG,Thu Aug 30 2018 01:43:42 GMT+0100 (British Summer Time)
614,706,9,1,Fox,12,IMG_0567.JPG,Thu Aug 30 2018 01:43:44 GMT+0100 (British Summer Time)
614,706,10,1,Fox,12,IMG_0568.JPG,Thu Aug 30 2018 01:43:44 GMT+0100 (British Summer Time)
614,706,11,1,Fox,12,IMG_0569.JPG,Thu Aug 30 2018 01:43:44 GMT+0100 (British Summer Time)
614,706,12,1,Fox,12,IMG_0570.JPG,Thu Aug 30 2018 01:43:46 GMT+0100 (British Summer Time)
494,700,13,1,Fox,12,IMG_0571.JPG,Thu Aug 30 2018 01:43:48 GMT+0100 (British Summer Time)
302,696,14,1,Fox,12,IMG_0572.JPG,Thu Aug 30 2018 01:43:48 GMT+0100 (British Summer Time)
796,706,15,2,Fox,9,IMG_0582.JPG,Thu Aug 30 2018 05:36:44 GMT+0100 (British Summer Time)
630,678,16,2,Fox,9,IMG_0583.JPG,Thu Aug 30 2018 05:36:44 GMT+0100 (British Summer Time)
612,678,17,2,Fox,9,IMG_0584.JPG,Thu Aug 30 2018 05:36:44 GMT+0100 (British Summer Time)
604,682,18,2,Fox,9,IMG_0585.JPG,Thu Aug 30 2018 05:36:44 GMT+0100 (British Summer Time)
852,704,19,2,Fox,9,IMG_0586.JPG,Thu Aug 30 2018 05:36:46 GMT+0100 (British Summer Time)
1090,712,20,2,Fox,9,IMG_0587.JPG,Thu Aug 30 2018 05:36:46 GMT+0100 (British Summer Time)
1124,712,21,2,Fox,9,IMG_0588.JPG,Thu Aug 30 2018 05:36:46 GMT+0100 (British Summer Time)
1176,720,22,2,Fox,9,IMG_0589.JPG,Thu Aug 30 2018 05:36:48 GMT+0100 (British Summer Time)
1510,708,23,2,Fox,9,IMG_0590.JPG,Thu Aug 30 2018 05:36:48 GMT+0100 (British Summer Time)
1466,758,24,3,Fox,4,IMG_1231.JPG,Tue Sep 04 2018 01:11:30 GMT+0100 (British Summer Time)
1466,762,25,3,Fox,4,IMG_1232.JPG,Tue Sep 04 2018 01:11:30 GMT+0100 (British Summer Time)
1472,764,26,3,Fox,4,IMG_1233.JPG,Tue Sep 04 2018 01:11:30 GMT+0100 (British Summer Time)
1472,760,27,3,Fox,4,IMG_1234.JPG,Tue Sep 04 2018 01:11:32 GMT+0100 (British Summer Time)
735.2510181,1904.825836,28,4,Badger,12,IMG_1351.JPG,Tue Sep 04 2018 20:17:02 GMT+0100 (British Summer Time)
723.1252855,1965.454498,29,4,Badger,12,IMG_1352.JPG,Tue Sep 04 2018 20:17:04 GMT+0100 (British Summer Time)
1020.578607,818.1838028,30,4,Badger,12,IMG_1361.JPG,Tue Sep 04 2018 20:17:28 GMT+0100 (British Summer Time)
947.1385431,782.6680863,31,4,Badger,12,IMG_1362.JPG,Tue Sep 04 2018 20:17:28 GMT+0100 (British Summer Time)
947.1385431,782.6680863,32,4,Badger,12,IMG_1363.JPG,Tue Sep 04 2018 20:17:28 GMT+0100 (British Summer Time)
947.1385431,782.6680863,33,4,Badger,12,IMG_1364.JPG,Tue Sep 04 2018 20:17:30 GMT+0100 (British Summer Time)
947.1385431,782.6680863,34,4,Badger,12,IMG_1365.JPG,Tue Sep 04 2018 20:17:30 GMT+0100 (British Summer Time)
951.6856928,769.0266372,35,4,Badger,12,IMG_1366.JPG,Tue Sep 04 2018 20:17:30 GMT+0100 (British Summer Time)
983.5157407,788.7309525,36,4,Badger,12,IMG_1367.JPG,Tue Sep 04 2018 20:17:32 GMT+0100 (British Summer Time)
