x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
679.8222222,1686.755556,0,0,Badger,20,IMG_1795.JPG,Sun Sep 02 2018 23:21:58 GMT+0100 (British Summer Time)
722.4888889,1641.244444,1,0,Badger,20,IMG_1796.JPG,Sun Sep 02 2018 23:22:00 GMT+0100 (British Summer Time)
793.6,1595.733333,2,0,Badger,20,IMG_1797.JPG,Sun Sep 02 2018 23:22:00 GMT+0100 (British Summer Time)
881.7777778,1553.066667,3,0,Badger,20,IMG_1798.JPG,Sun Sep 02 2018 23:22:00 GMT+0100 (British Summer Time)
893.1555556,1553.066667,4,0,Badger,20,IMG_1799.JPG,Sun Sep 02 2018 23:22:00 GMT+0100 (British Summer Time)
893.1555556,1553.066667,5,0,Badger,20,IMG_1800.JPG,Sun Sep 02 2018 23:22:02 GMT+0100 (British Summer Time)
941.511126,1558.755526,6,0,Badger,20,IMG_1801.JPG,Sun Sep 02 2018 23:22:02 GMT+0100 (British Summer Time)
1012.622222,1575.822222,7,0,Badger,20,IMG_1802.JPG,Sun Sep 02 2018 23:22:02 GMT+0100 (British Summer Time)
1146.311111,1590.044444,8,0,Badger,20,IMG_1803.JPG,Sun Sep 02 2018 23:22:04 GMT+0100 (British Summer Time)
1160.533333,1587.2,9,0,Badger,20,IMG_1804.JPG,Sun Sep 02 2018 23:22:04 GMT+0100 (British Summer Time)
915.9111111,1567.288889,10,0,Badger,20,IMG_1805.JPG,Sun Sep 02 2018 23:22:06 GMT+0100 (British Summer Time)
810.6666667,1541.688889,11,0,Badger,20,IMG_1806.JPG,Sun Sep 02 2018 23:22:06 GMT+0100 (British Summer Time)
833.4222222,1527.466667,12,0,Badger,20,IMG_1807.JPG,Sun Sep 02 2018 23:22:06 GMT+0100 (British Summer Time)
833.4222222,1527.466667,13,0,Badger,20,IMG_1808.JPG,Sun Sep 02 2018 23:22:08 GMT+0100 (British Summer Time)
952.8888889,1459.2,14,0,Badger,20,IMG_1809.JPG,Sun Sep 02 2018 23:22:08 GMT+0100 (British Summer Time)
1083.733333,1459.2,15,0,Badger,20,IMG_1810.JPG,Sun Sep 02 2018 23:22:08 GMT+0100 (British Summer Time)
1115.022222,1450.666667,16,0,Badger,20,IMG_1811.JPG,Sun Sep 02 2018 23:22:10 GMT+0100 (British Summer Time)
1143.466667,1453.511111,17,0,Badger,20,IMG_1812.JPG,Sun Sep 02 2018 23:22:10 GMT+0100 (British Summer Time)
1393.777778,1442.133333,18,0,Badger,20,IMG_1813.JPG,Sun Sep 02 2018 23:22:10 GMT+0100 (British Summer Time)
1555.911111,1430.755556,19,0,Badger,20,IMG_1814.JPG,Sun Sep 02 2018 23:22:12 GMT+0100 (British Summer Time)
550.6378414,1697.117976,20,1,Badger,2,IMG_1815.JPG,Mon Sep 03 2018 01:01:12 GMT+0100 (British Summer Time)
1596.208611,1438.992692,21,1,Badger,2,IMG_1816.JPG,Mon Sep 03 2018 01:01:12 GMT+0100 (British Summer Time)
591.3398447,1744.555212,22,2,Badger,7,IMG_4439.JPG,Fri Sep 07 2018 02:46:38 GMT+0100 (British Summer Time)
716.3696202,1641.082294,23,2,Badger,7,IMG_4440.JPG,Fri Sep 07 2018 02:46:38 GMT+0100 (British Summer Time)
1215.759485,1414.326597,24,2,Badger,7,IMG_4441.JPG,Fri Sep 07 2018 02:46:40 GMT+0100 (British Summer Time)
1186.044693,1392.040503,25,2,Badger,7,IMG_4442.JPG,Fri Sep 07 2018 02:46:40 GMT+0100 (British Summer Time)
1299.951398,1359.849477,26,2,Badger,7,IMG_4443.JPG,Fri Sep 07 2018 02:46:40 GMT+0100 (British Summer Time)
1483.192618,1255.847703,27,2,Badger,7,IMG_4444.JPG,Fri Sep 07 2018 02:46:42 GMT+0100 (British Summer Time)
1666.433839,1179.084489,28,2,Badger,7,IMG_4445.JPG,Fri Sep 07 2018 02:46:42 GMT+0100 (British Summer Time)
