x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
661.0154737,1112.003883,0,0,Badger,10,IMG_0511.JPG,Thu Aug 23 2018 01:56:20 GMT+0100 (British Summer Time)
892.7516955,1069.968011,1,0,Badger,10,IMG_0512.JPG,Thu Aug 23 2018 01:56:22 GMT+0100 (British Summer Time)
972.5120695,1029.009981,2,0,Badger,10,IMG_0513.JPG,Thu Aug 23 2018 01:56:22 GMT+0100 (British Summer Time)
1007.003042,1006.37528,3,0,Badger,10,IMG_0514.JPG,Thu Aug 23 2018 01:56:22 GMT+0100 (British Summer Time)
1009.158728,1000.986066,4,0,Badger,10,IMG_0515.JPG,Thu Aug 23 2018 01:56:24 GMT+0100 (British Summer Time)
1009.158728,1000.986066,5,0,Badger,10,IMG_0516.JPG,Thu Aug 23 2018 01:56:24 GMT+0100 (British Summer Time)
1009.158728,1000.986066,6,0,Badger,10,IMG_0517.JPG,Thu Aug 23 2018 01:56:24 GMT+0100 (British Summer Time)
986.5240271,992.3633225,7,0,Badger,10,IMG_0518.JPG,Thu Aug 23 2018 01:56:26 GMT+0100 (British Summer Time)
1063.050872,977.273522,8,0,Badger,10,IMG_0519.JPG,Thu Aug 23 2018 01:56:26 GMT+0100 (British Summer Time)
1213.948877,955.7166642,9,0,Badger,10,IMG_0520.JPG,Thu Aug 23 2018 01:56:28 GMT+0100 (British Summer Time)
1932.260528,999.420386,10,1,Fox,27,IMG_0521.JPG,Thu Aug 23 2018 04:12:22 GMT+0100 (British Summer Time)
1803.197886,986.3507513,11,1,Fox,27,IMG_0522.JPG,Thu Aug 23 2018 04:12:22 GMT+0100 (British Summer Time)
1754.186756,979.815934,12,1,Fox,27,IMG_0523.JPG,Thu Aug 23 2018 04:12:24 GMT+0100 (British Summer Time)
1512.398516,986.3507513,13,1,Fox,27,IMG_0524.JPG,Thu Aug 23 2018 04:12:24 GMT+0100 (British Summer Time)
1308.185475,994.519273,14,1,Fox,27,IMG_0525.JPG,Thu Aug 23 2018 04:12:24 GMT+0100 (British Summer Time)
1076.199461,1030.460768,15,1,Fox,27,IMG_0526.JPG,Thu Aug 23 2018 04:12:26 GMT+0100 (British Summer Time)
898.125689,1063.134855,16,1,Fox,27,IMG_0527.JPG,Thu Aug 23 2018 04:12:26 GMT+0100 (British Summer Time)
659.6048573,1128.483028,17,1,Fox,27,IMG_0528.JPG,Thu Aug 23 2018 04:12:26 GMT+0100 (British Summer Time)
339.3988092,1180.761566,18,1,Fox,27,IMG_0529.JPG,Thu Aug 23 2018 04:12:26 GMT+0100 (British Summer Time)
256.0798885,1190.563792,19,1,Fox,27,IMG_0530.JPG,Thu Aug 23 2018 04:12:28 GMT+0100 (British Summer Time)
327.9628789,1193.831201,20,1,Fox,27,IMG_0531.JPG,Thu Aug 23 2018 04:12:28 GMT+0100 (British Summer Time)
327.9628789,1193.831201,21,1,Fox,27,IMG_0532.JPG,Thu Aug 23 2018 04:12:30 GMT+0100 (British Summer Time)
200.5339414,1247.743444,22,1,Fox,27,IMG_0533.JPG,Thu Aug 23 2018 04:12:30 GMT+0100 (British Summer Time)
149.8891072,1260.813078,23,1,Fox,27,IMG_0534.JPG,Thu Aug 23 2018 04:12:30 GMT+0100 (British Summer Time)
48.59943894,1267.347896,24,1,Fox,27,IMG_0535.JPG,Thu Aug 23 2018 04:12:32 GMT+0100 (British Summer Time)
48.59943894,1267.347896,25,1,Fox,27,IMG_0536.JPG,Thu Aug 23 2018 04:12:32 GMT+0100 (British Summer Time)
48.59943894,1267.347896,26,1,Fox,27,IMG_0537.JPG,Thu Aug 23 2018 04:12:32 GMT+0100 (British Summer Time)
48.59943894,1267.347896,27,1,Fox,27,IMG_0538.JPG,Thu Aug 23 2018 04:12:34 GMT+0100 (British Summer Time)
48.59943894,1267.347896,28,1,Fox,27,IMG_0539.JPG,Thu Aug 23 2018 04:12:34 GMT+0100 (British Summer Time)
48.59943894,1267.347896,29,1,Fox,27,IMG_0540.JPG,Thu Aug 23 2018 04:12:34 GMT+0100 (British Summer Time)
48.59943894,1267.347896,30,1,Fox,27,IMG_0541.JPG,Thu Aug 23 2018 04:12:36 GMT+0100 (British Summer Time)
48.59943894,1267.347896,31,1,Fox,27,IMG_0542.JPG,Thu Aug 23 2018 04:12:38 GMT+0100 (British Summer Time)
48.59943894,1267.347896,32,1,Fox,27,IMG_0543.JPG,Thu Aug 23 2018 04:12:38 GMT+0100 (British Summer Time)
48.59943894,1267.347896,33,1,Fox,27,IMG_0544.JPG,Thu Aug 23 2018 04:12:38 GMT+0100 (British Summer Time)
48.59943894,1267.347896,34,1,Fox,27,IMG_0545.JPG,Thu Aug 23 2018 04:12:38 GMT+0100 (British Summer Time)
48.59943894,1267.347896,35,1,Fox,27,IMG_0546.JPG,Thu Aug 23 2018 04:12:40 GMT+0100 (British Summer Time)
-129.4743327,1273.882713,36,1,Fox,27,IMG_0547.JPG,Thu Aug 23 2018 04:12:40 GMT+0100 (British Summer Time)
