x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
3619.2,1710.8,0,0,Fox,7,IMG_0118.JPG,Mon Aug 20 2018 21:35:12 GMT+0100 (British Summer Time)
3584.1,1788.8,1,0,Fox,7,IMG_0119.JPG,Mon Aug 20 2018 21:35:14 GMT+0100 (British Summer Time)
3584.1,1788.8,2,0,Fox,7,IMG_0120.JPG,Mon Aug 20 2018 21:35:14 GMT+0100 (British Summer Time)
3478.8,1901.9,3,0,Fox,7,IMG_0121.JPG,Mon Aug 20 2018 21:35:16 GMT+0100 (British Summer Time)
3178.5,1983.8,4,0,Fox,7,IMG_0122.JPG,Mon Aug 20 2018 21:35:24 GMT+0100 (British Summer Time)
3178.5,1983.8,5,0,Fox,7,IMG_0123.JPG,Mon Aug 20 2018 21:35:24 GMT+0100 (British Summer Time)
3744,1983.8,6,0,Fox,7,IMG_0124.JPG,Mon Aug 20 2018 21:35:26 GMT+0100 (British Summer Time)
3654.3,1788.8,7,1,Fox,8,IMG_0182.JPG,Tue Aug 21 2018 22:34:30 GMT+0100 (British Summer Time)
3248.7,1792.7,8,1,Fox,8,IMG_0183.JPG,Tue Aug 21 2018 22:34:30 GMT+0100 (British Summer Time)
2827.5,1847.3,9,1,Fox,8,IMG_0184.JPG,Tue Aug 21 2018 22:34:32 GMT+0100 (British Summer Time)
2492.1,1812.2,10,1,Fox,8,IMG_0185.JPG,Tue Aug 21 2018 22:34:32 GMT+0100 (British Summer Time)
2020.2,1866.8,11,1,Fox,8,IMG_0186.JPG,Tue Aug 21 2018 22:34:32 GMT+0100 (British Summer Time)
1415.7,1878.5,12,1,Fox,8,IMG_0187.JPG,Tue Aug 21 2018 22:34:34 GMT+0100 (British Summer Time)
577.2,1929.2,13,1,Fox,8,IMG_0188.JPG,Tue Aug 21 2018 22:34:34 GMT+0100 (British Summer Time)
-665.5930715,1952.255087,14,1,Fox,8,IMG_0189.JPG,Tue Aug 21 2018 22:34:36 GMT+0100 (British Summer Time)
1557.053702,2330.577942,15,2,Fox,5,IMG_0192.JPG,Wed Aug 22 2018 02:27:48 GMT+0100 (British Summer Time)
2272.320349,2212.35205,16,2,Fox,5,IMG_0193.JPG,Wed Aug 22 2018 02:27:48 GMT+0100 (British Summer Time)
3395.466325,1993.63415,17,2,Fox,5,IMG_0194.JPG,Wed Aug 22 2018 02:27:48 GMT+0100 (British Summer Time)
3909.748956,1763.09366,18,2,Fox,5,IMG_0195.JPG,Wed Aug 22 2018 02:27:50 GMT+0100 (British Summer Time)
4069.353911,1579.843527,19,2,Fox,5,IMG_0196.JPG,Wed Aug 22 2018 02:27:50 GMT+0100 (British Summer Time)
3578.716458,1964.077677,20,3,Fox,6,IMG_0198.JPG,Wed Aug 22 2018 02:36:44 GMT+0100 (British Summer Time)
2916.651462,2046.835801,21,3,Fox,6,IMG_0199.JPG,Wed Aug 22 2018 02:36:44 GMT+0100 (British Summer Time)
2904.828873,2046.835801,22,3,Fox,6,IMG_0200.JPG,Wed Aug 22 2018 02:36:46 GMT+0100 (British Summer Time)
2904.828873,2046.835801,23,3,Fox,6,IMG_0201.JPG,Wed Aug 22 2018 02:36:46 GMT+0100 (British Summer Time)
2904.828873,2046.835801,24,3,Fox,6,IMG_0202.JPG,Wed Aug 22 2018 02:36:48 GMT+0100 (British Summer Time)
2904.828873,2046.835801,25,3,Fox,6,IMG_0203.JPG,Wed Aug 22 2018 02:36:48 GMT+0100 (British Summer Time)
3454.579271,1952.255087,26,4,Fox,3,IMG_0225.JPG,Wed Aug 22 2018 05:14:06 GMT+0100 (British Summer Time)
2668.377088,2064.569685,27,4,Fox,3,IMG_0226.JPG,Wed Aug 22 2018 05:14:06 GMT+0100 (British Summer Time)
2029.95727,2117.771336,28,4,Fox,3,IMG_0227.JPG,Wed Aug 22 2018 05:14:08 GMT+0100 (British Summer Time)
2370.973519,993.4721905,30,5,Fox,2,IMG_0282.JPG,Thu Aug 23 2018 00:03:18 GMT+0100 (British Summer Time)
3069.073519,1079.272191,31,5,Fox,2,IMG_0283.JPG,Thu Aug 23 2018 00:03:20 GMT+0100 (British Summer Time)
3519.933761,1876.298836,33,6,Badger,1,IMG_0362.JPG,Fri Aug 24 2018 23:48:02 GMT+0100 (British Summer Time)
1649.508085,2219.614975,34,7,Fox,1,IMG_0525.JPG,Mon Aug 27 2018 00:02:44 GMT+0100 (British Summer Time)
82.52646576,2569.548473,35,8,Fox,2,IMG_0601.JPG,Mon Aug 27 2018 20:45:58 GMT+0100 (British Summer Time)
1863.070441,2271.075783,36,8,Fox,2,IMG_0602.JPG,Mon Aug 27 2018 20:45:58 GMT+0100 (British Summer Time)
36.21173809,2373.9974,37,9,Fox,2,IMG_0615.JPG,Tue Aug 28 2018 02:38:36 GMT+0100 (British Summer Time)
1255.8329,2204.176732,38,9,Fox,2,IMG_0616.JPG,Tue Aug 28 2018 02:38:36 GMT+0100 (British Summer Time)
3329.703483,1977.749175,39,10,Fox,5,IMG_0619.JPG,Tue Aug 28 2018 03:33:18 GMT+0100 (British Summer Time)
2830.533641,2065.232549,40,10,Fox,5,IMG_0620.JPG,Tue Aug 28 2018 03:33:20 GMT+0100 (British Summer Time)
2830.533641,2065.232549,41,10,Fox,5,IMG_0621.JPG,Tue Aug 28 2018 03:33:20 GMT+0100 (British Summer Time)
-35.83339383,1823.366749,42,10,Fox,5,IMG_0622.JPG,Tue Aug 28 2018 03:33:26 GMT+0100 (British Summer Time)
-102.7324449,1612.377434,43,10,Fox,5,IMG_0623.JPG,Tue Aug 28 2018 03:33:26 GMT+0100 (British Summer Time)
730.9326531,2389.435643,44,11,Fox,4,IMG_0659.JPG,Tue Aug 28 2018 22:05:02 GMT+0100 (British Summer Time)
1435.94573,2307.098349,45,11,Fox,4,IMG_0660.JPG,Tue Aug 28 2018 22:05:02 GMT+0100 (British Summer Time)
2552.645275,2111.547277,46,11,Fox,4,IMG_0661.JPG,Tue Aug 28 2018 22:05:04 GMT+0100 (British Summer Time)
3751.682113,1674.130404,47,11,Fox,4,IMG_0662.JPG,Tue Aug 28 2018 22:05:04 GMT+0100 (British Summer Time)
3432.6251,1771.90594,49,12,Fox,1,IMG_0695.JPG,Wed Aug 29 2018 22:55:36 GMT+0100 (British Summer Time)
1255.8329,2235.053217,50,13,Badger,8,IMG_0753.JPG,Thu Aug 30 2018 23:07:34 GMT+0100 (British Summer Time)
1832.193955,2291.660107,51,13,Badger,8,IMG_0754.JPG,Thu Aug 30 2018 23:07:34 GMT+0100 (British Summer Time)
3484.085909,2415.166047,52,13,Badger,8,IMG_0755.JPG,Thu Aug 30 2018 23:07:36 GMT+0100 (British Summer Time)
3715.659547,2379.143481,53,13,Badger,8,IMG_0756.JPG,Thu Aug 30 2018 23:07:36 GMT+0100 (British Summer Time)
3813.435083,2373.9974,54,13,Badger,8,IMG_0757.JPG,Thu Aug 30 2018 23:07:36 GMT+0100 (British Summer Time)
3813.435083,2373.9974,55,13,Badger,8,IMG_0758.JPG,Thu Aug 30 2018 23:07:38 GMT+0100 (British Summer Time)
3813.435083,2373.9974,56,13,Badger,8,IMG_0759.JPG,Thu Aug 30 2018 23:07:38 GMT+0100 (British Summer Time)
3813.435083,2373.9974,57,13,Badger,8,IMG_0760.JPG,Thu Aug 30 2018 23:07:40 GMT+0100 (British Summer Time)
3539.25,1714.7,58,14,Fox,3,IMG_0761.JPG,Fri Aug 31 2018 02:14:08 GMT+0100 (British Summer Time)
2396.55,1944.8,59,14,Fox,3,IMG_0762.JPG,Fri Aug 31 2018 02:14:08 GMT+0100 (British Summer Time)
836.55,2178.8,60,14,Fox,3,IMG_0763.JPG,Fri Aug 31 2018 02:14:10 GMT+0100 (British Summer Time)
