x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
1607.111111,856.1777778,0,0,Badger,2,IMG_0011.JPG,Thu Aug 23 2018 00:15:48 GMT+0100 (British Summer Time)
2019.555556,836.2666667,1,0,Badger,2,IMG_0012.JPG,Thu Aug 23 2018 00:15:48 GMT+0100 (British Summer Time)
1453.511111,964.2666667,3,1,Badger,1,IMG_0021.JPG,Thu Aug 23 2018 00:19:24 GMT+0100 (British Summer Time)
-142.2222222,881.7777778,4,2,Badger,13,IMG_0031.JPG,Thu Aug 23 2018 00:59:12 GMT+0100 (British Summer Time)
-39.82222222,881.7777778,5,2,Badger,13,IMG_0032.JPG,Thu Aug 23 2018 00:59:14 GMT+0100 (British Summer Time)
196.2666667,876.0888889,6,2,Badger,13,IMG_0033.JPG,Thu Aug 23 2018 00:59:14 GMT+0100 (British Summer Time)
512,878.9333333,7,2,Badger,13,IMG_0034.JPG,Thu Aug 23 2018 00:59:14 GMT+0100 (British Summer Time)
824.8888889,944.3555556,8,2,Badger,13,IMG_0035.JPG,Thu Aug 23 2018 00:59:16 GMT+0100 (British Summer Time)
950.0444444,972.8,9,2,Badger,13,IMG_0036.JPG,Thu Aug 23 2018 00:59:16 GMT+0100 (British Summer Time)
927.2888889,1063.822222,10,2,Badger,13,IMG_0037.JPG,Thu Aug 23 2018 00:59:16 GMT+0100 (British Summer Time)
-162.1333333,1154.844444,11,2,Badger,13,IMG_0038.JPG,Thu Aug 23 2018 00:59:18 GMT+0100 (British Summer Time)
-386.8444444,1066.666667,12,2,Badger,13,IMG_0039.JPG,Thu Aug 23 2018 00:59:20 GMT+0100 (British Summer Time)
364.0888889,839.1111111,13,2,Badger,13,IMG_0041.JPG,Thu Aug 23 2018 00:59:36 GMT+0100 (British Summer Time)
967.1111111,807.8222222,14,2,Badger,13,IMG_0042.JPG,Thu Aug 23 2018 00:59:38 GMT+0100 (British Summer Time)
1143.466667,799.2888889,15,2,Badger,13,IMG_0043.JPG,Thu Aug 23 2018 00:59:38 GMT+0100 (British Summer Time)
1723.733333,787.9111111,16,2,Badger,13,IMG_0044.JPG,Thu Aug 23 2018 00:59:38 GMT+0100 (British Summer Time)
