x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
752.1509544,921.8577161,0,0,Fox,7,IMG_0116.JPG,Thu Aug 30 2018 21:17:44 GMT+0100 (British Summer Time)
1449.853703,879.4183761,1,0,Fox,7,IMG_0117.JPG,Thu Aug 30 2018 21:17:44 GMT+0100 (British Summer Time)
2015.145712,855.6523458,2,0,Fox,7,IMG_0118.JPG,Thu Aug 30 2018 21:17:46 GMT+0100 (British Summer Time)
2310.523518,847.1644778,3,0,Fox,7,IMG_0119.JPG,Thu Aug 30 2018 21:17:46 GMT+0100 (British Summer Time)
2650.038237,845.4669042,4,0,Fox,7,IMG_0120.JPG,Thu Aug 30 2018 21:17:48 GMT+0100 (British Summer Time)
3047.27046,830.1887418,5,0,Fox,7,IMG_0121.JPG,Thu Aug 30 2018 21:17:48 GMT+0100 (British Summer Time)
3585.40129,799.632417,6,0,Fox,7,IMG_0122.JPG,Thu Aug 30 2018 21:17:48 GMT+0100 (British Summer Time)
933.4012902,1618.632417,7,1,Fox,6,IMG_0450.JPG,Fri Aug 31 2018 22:20:58 GMT+0100 (British Summer Time)
976.3012902,1638.132417,8,1,Fox,6,IMG_0451.JPG,Fri Aug 31 2018 22:20:58 GMT+0100 (British Summer Time)
1007.50129,1630.332417,9,1,Fox,6,IMG_0452.JPG,Fri Aug 31 2018 22:21:00 GMT+0100 (British Summer Time)
1245.40129,1618.632417,10,1,Fox,6,IMG_0453.JPG,Fri Aug 31 2018 22:21:02 GMT+0100 (British Summer Time)
1740.70129,1462.632417,11,1,Fox,6,IMG_0454.JPG,Fri Aug 31 2018 22:21:02 GMT+0100 (British Summer Time)
3905.20129,1411.932417,12,1,Fox,6,IMG_0455.JPG,Fri Aug 31 2018 22:21:04 GMT+0100 (British Summer Time)
3725.80129,1852.632417,14,2,Fox,5,IMG_0471.JPG,Sat Sep 01 2018 23:01:48 GMT+0100 (British Summer Time)
3370.90129,1801.932417,15,2,Fox,5,IMG_0472.JPG,Sat Sep 01 2018 23:01:50 GMT+0100 (British Summer Time)
2080.00129,1723.932417,16,2,Fox,5,IMG_0473.JPG,Sat Sep 01 2018 23:01:50 GMT+0100 (British Summer Time)
325.0012902,1661.532417,17,2,Fox,5,IMG_0474.JPG,Sat Sep 01 2018 23:01:52 GMT+0100 (British Summer Time)
-298.9987098,1665.432417,18,2,Fox,5,IMG_0475.JPG,Sat Sep 01 2018 23:01:54 GMT+0100 (British Summer Time)
2899.00129,1770.732417,20,3,Fox,4,IMG_1469.JPG,Mon Sep 03 2018 20:41:58 GMT+0100 (British Summer Time)
2267.20129,1727.832417,21,3,Fox,4,IMG_1470.JPG,Mon Sep 03 2018 20:41:58 GMT+0100 (British Summer Time)
