x,y,frame_number,sequence_id,sequence_annotation,number_of_points,filename,file_last_mod_date
1127.1,1316.9,0,0,Fox,2,IMG_0241.JPG,Fri Aug 31 2018 20:40:52 GMT+0100 (British Summer Time)
2051.4,1301.3,1,0,Fox,2,IMG_0242.JPG,Fri Aug 31 2018 20:40:52 GMT+0100 (British Summer Time)
2893.983015,1189.992203,2,1,Badger,4,IMG_0256.JPG,Fri Aug 31 2018 23:10:06 GMT+0100 (British Summer Time)
2330.388581,1189.992203,3,1,Badger,4,IMG_0257.JPG,Fri Aug 31 2018 23:10:08 GMT+0100 (British Summer Time)
1327.35773,1178.20596,4,1,Badger,4,IMG_0258.JPG,Fri Aug 31 2018 23:10:08 GMT+0100 (British Summer Time)
776.7270788,1155.048596,5,1,Badger,4,IMG_0259.JPG,Fri Aug 31 2018 23:10:10 GMT+0100 (British Summer Time)
2862.895046,1296.650959,7,2,Fox,4,IMG_0661.JPG,Sun Sep 02 2018 20:25:16 GMT+0100 (British Summer Time)
2129.894514,1240.49366,8,2,Fox,4,IMG_0662.JPG,Sun Sep 02 2018 20:25:18 GMT+0100 (British Summer Time)
1095.417957,1258.227544,9,2,Fox,4,IMG_0663.JPG,Sun Sep 02 2018 20:25:18 GMT+0100 (British Summer Time)
430.3973138,1249.360602,10,2,Fox,4,IMG_0664.JPG,Sun Sep 02 2018 20:25:20 GMT+0100 (British Summer Time)
2786.337167,1221.600036,11,3,Badger,3,IMG_0686.JPG,Sun Sep 02 2018 22:19:54 GMT+0100 (British Summer Time)
2150.188018,1203.680341,12,3,Badger,3,IMG_0687.JPG,Sun Sep 02 2018 22:19:56 GMT+0100 (British Summer Time)
846.530255,1165.600991,13,3,Badger,3,IMG_0688.JPG,Sun Sep 02 2018 22:19:58 GMT+0100 (British Summer Time)
2711.781763,1177.733205,16,4,Fox,3,IMG_0824.JPG,Mon Sep 03 2018 20:27:04 GMT+0100 (British Summer Time)
2027.339303,1128.286825,17,4,Fox,3,IMG_0825.JPG,Mon Sep 03 2018 20:27:06 GMT+0100 (British Summer Time)
1807.823047,1114.847054,18,4,Fox,3,IMG_0826.JPG,Mon Sep 03 2018 20:27:08 GMT+0100 (British Summer Time)
2504.451165,1220.125258,19,5,Badger,2,IMG_0827.JPG,Tue Sep 04 2018 00:04:52 GMT+0100 (British Summer Time)
1673.42534,1231.325067,20,5,Badger,2,IMG_0828.JPG,Tue Sep 04 2018 00:04:54 GMT+0100 (British Summer Time)
2841.15,1158.95,21,6,Fox,4,IMG_0854.JPG,Tue Sep 04 2018 23:16:06 GMT+0100 (British Summer Time)
2178.15,1168.7,22,6,Fox,4,IMG_0855.JPG,Tue Sep 04 2018 23:16:06 GMT+0100 (British Summer Time)
1273.35,1133.6,23,6,Fox,4,IMG_0856.JPG,Tue Sep 04 2018 23:16:08 GMT+0100 (British Summer Time)
639.6,1133.6,24,6,Fox,4,IMG_0857.JPG,Tue Sep 04 2018 23:16:08 GMT+0100 (British Summer Time)
3326.859006,1277.893756,25,7,Fox,13,IMG_0911.JPG,Wed Sep 05 2018 20:12:16 GMT+0100 (British Summer Time)
3067.979033,1255.825299,26,7,Fox,13,IMG_0912.JPG,Wed Sep 05 2018 20:12:16 GMT+0100 (British Summer Time)
2704.698282,1277.893756,27,7,Fox,13,IMG_0913.JPG,Wed Sep 05 2018 20:12:18 GMT+0100 (British Summer Time)
2324.441796,1262.615593,28,7,Fox,13,IMG_0914.JPG,Wed Sep 05 2018 20:12:32 GMT+0100 (British Summer Time)
2326.13937,1259.220446,29,7,Fox,13,IMG_0915.JPG,Wed Sep 05 2018 20:12:32 GMT+0100 (British Summer Time)
2295.583045,1255.825299,30,7,Fox,13,IMG_0916.JPG,Wed Sep 05 2018 20:12:32 GMT+0100 (British Summer Time)
2295.583045,1255.825299,31,7,Fox,13,IMG_0917.JPG,Wed Sep 05 2018 20:12:34 GMT+0100 (British Summer Time)
2295.583045,1255.825299,32,7,Fox,13,IMG_0918.JPG,Wed Sep 05 2018 20:12:36 GMT+0100 (British Summer Time)
2295.583045,1255.825299,33,7,Fox,13,IMG_0919.JPG,Wed Sep 05 2018 20:12:36 GMT+0100 (British Summer Time)
2265.02672,1252.430152,34,7,Fox,13,IMG_0920.JPG,Wed Sep 05 2018 20:12:38 GMT+0100 (British Summer Time)
1894.955676,1249.035005,35,7,Fox,13,IMG_0921.JPG,Wed Sep 05 2018 20:12:38 GMT+0100 (British Summer Time)
654.0293756,1245.639857,36,7,Fox,13,IMG_0922.JPG,Wed Sep 05 2018 20:12:42 GMT+0100 (British Summer Time)
392.7293756,1247.589857,37,7,Fox,13,IMG_0923.JPG,Wed Sep 05 2018 20:12:44 GMT+0100 (British Summer Time)
